time,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
18093845294085,808.417,-508.786,737.402,0,0,0
18093845509678,808.417,-508.786,737.402,0,0,0
18093845725641,808.417,-508.786,737.402,0,0,0
18093845941363,808.417,-508.786,737.402,0,0,0
18093846156604,808.417,-508.786,737.402,0,0,0
18093846372344,808.417,-508.786,737.402,0,0,0
18093846587678,808.417,-508.786,737.402,0,0,0
18093846803511,808.417,-508.786,737.402,0,0,0
18093847019270,808.417,-508.786,737.402,0,0,0
18093847235122,808.417,-508.786,737.402,0,0,0
18093847450844,808.417,-508.786,737.402,0,0,0
18093847666215,808.417,-508.786,737.402,0,0,0
18093847882159,808.417,-508.786,737.402,0,0,0
18093848106141,808.417,-508.786,737.402,0,0,0
18093848330826,808.417,-508.786,737.402,0,0,0
18093848547159,808.417,-508.786,737.402,0,0,0
18093848762826,808.417,-508.786,737.402,0,0,0
18093848978641,808.417,-508.786,737.402,0,0,0
18093849194381,808.417,-508.786,737.402,0,0,0
18093849410659,808.417,-508.786,737.402,0,0,0
18093849626104,808.417,-508.786,737.402,0,0,0
18093849841752,808.417,-508.786,737.402,0,0,0
18093850057400,808.417,-508.786,737.402,0,0,0
18093850272900,808.417,-508.786,737.402,0,0,0
18093850488641,808.417,-508.786,737.402,0,0,0
18093850704363,808.417,-508.786,737.402,369.366,0.335704,52.0951
18093850923604,808.417,-508.786,737.402,369.366,0.335704,52.0951
18093851143400,808.417,-508.786,737.402,369.366,0.335704,52.0951
18093851362400,808.417,-508.786,737.402,369.366,0.335704,52.0951
18093851581363,808.417,-508.786,737.402,369.366,0.335704,52.0951
18093851799270,808.417,-508.786,737.402,369.366,0.335704,52.0951
18093852023770,808.417,-508.786,737.402,369.366,0.335704,52.0951
18093852312548,808.417,-508.786,737.402,369.366,0.335704,52.0951
18093852532289,845.77,-495.603,845.068,369.366,0.335704,52.0951
18093852751011,845.77,-495.603,845.068,369.366,0.335704,52.0951
18093852969400,845.77,-495.603,845.068,369.366,0.335704,52.0951
18093853187900,845.77,-495.603,845.068,369.366,0.335704,52.0951
18093853406030,845.77,-495.603,845.068,369.366,0.335704,52.0951
18093853624752,845.77,-495.603,845.068,369.366,0.335704,52.0951
18093853842344,845.77,-495.603,845.068,369.366,0.335704,52.0951
18093854060530,845.77,-495.603,845.068,369.366,0.335704,52.0951
18093854278548,845.77,-495.603,845.068,369.366,0.335704,52.0951
18093854497530,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093854715863,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093854935030,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093855153900,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093855372993,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093855591104,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093855814974,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093856055196,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093856283900,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093856502326,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093856720418,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093856938678,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093857157733,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093857375900,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093857594159,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093857812326,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093858030956,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093858249011,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093858467789,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093858686807,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093858904807,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093859122826,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093859346530,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093859565363,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093859783826,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093860023659,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093860251918,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093860470752,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093860689418,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093860907326,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093861126233,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093861344696,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093861563511,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093861781956,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093862000085,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093862218215,845.77,-495.603,845.068,340.495,-12.1769,67.8732
18093862437122,831.122,-454.587,987.157,340.495,-12.1769,67.8732
