Dictionary,Rotation Vector,Translation Vector
16,[[[ 2.0034243   1.49826027 -0.36479623]]],[[[-0.6475329  -0.25937668  1.5996835 ]]]
16,[[[ 2.02758586  1.55162341 -0.34769353]]],[[[-0.65456684 -0.26054513  1.61776795]]]
16,[[[ 2.00218032  1.49687736 -0.36601437]]],[[[-0.64786066 -0.2569564   1.59906195]]]
16,[[[ 2.00236816  1.49653862 -0.36387477]]],[[[-0.65024745 -0.25605153  1.600657  ]]]
16,[[[ 2.01069762  1.49113109 -0.33620763]]],[[[-0.66088754 -0.25965847  1.62322845]]]
16,[[[ 2.03359638  1.50649608 -0.33962273]]],[[[-0.6598136  -0.25848126  1.61769929]]]
16,[[[ 2.00229893  1.49552418 -0.3636007 ]]],[[[-0.65311451 -0.25603828  1.60057434]]]
16,[[[ 2.00229893  1.49552418 -0.3636007 ]]],[[[-0.65311451 -0.25603828  1.60057434]]]
16,[[[ 2.00279049  1.49583866 -0.36197632]]],[[[-0.65416549 -0.25622249  1.60172695]]]
16,[[[ 2.02933911  1.52263352 -0.30438569]]],[[[-0.66330107 -0.26026842  1.6233722 ]]]
16,[[[ 2.03417594  1.50669403 -0.33889483]]],[[[-0.66109204 -0.25969602  1.61795787]]]
16,[[[ 2.03188529  1.53317945 -0.37801855]]],[[[-0.66024666 -0.25854781  1.61444349]]]
16,[[[ 2.0342456   1.50666937 -0.3385796 ]]],[[[-0.66252525 -0.25921103  1.61859372]]]
16,[[[ 2.02566723  1.51072883 -0.36506226]]],[[[-0.6542366  -0.25621108  1.59622335]]]
16,[[[ 2.00361652  1.4956632  -0.3614831 ]]],[[[-0.65696299 -0.25850447  1.60147006]]]
16,[[[ 2.03540429  1.50706754 -0.33712901]]],[[[-0.66508458 -0.26164242  1.61911091]]]
16,[[[ 1.99895712  1.51058    -0.32743935]]],[[[-0.66160096 -0.25912033  1.60710356]]]
17,[[[ 2.58187886 -0.3625465   0.07173856]]],[[[-0.37194458 -0.18015667  0.78590116]]]
17,[[[ 2.6264063  -0.392489    0.10976089]]],[[[-0.38138461 -0.19913749  0.84026578]]]
17,[[[ 2.58894828 -0.39358495  0.18512308]]],[[[-0.38554904 -0.20218514  0.85051709]]]
17,[[[ 2.6175356  -0.41178285  0.12239152]]],[[[-0.38067952 -0.19940159  0.84073317]]]
17,[[[ 2.60630362 -0.39829407  0.11667646]]],[[[-0.38148487 -0.19920762  0.84183931]]]
17,[[[ 2.60936511 -0.40647159  0.11661531]]],[[[-0.37836849 -0.1973522   0.83462791]]]
17,[[[ 2.60607151 -0.39862307  0.11740968]]],[[[-0.38219305 -0.19864804  0.84205553]]]
17,[[[ 2.58466649 -0.39880275  0.14074841]]],[[[-0.37937393 -0.19688552  0.83520094]]]
17,[[[ 2.60624496 -0.39888325  0.11781566]]],[[[-0.38286668 -0.19868079  0.84219474]]]
17,[[[ 2.60168322 -0.40568117  0.13275206]]],[[[-0.38139277 -0.19784178  0.83862916]]]
17,[[[ 2.5905797  -0.41262952  0.12348122]]],[[[-0.38043935 -0.19780353  0.83652842]]]
17,[[[ 2.60626337 -0.41962919  0.11473276]]],[[[-0.38175364 -0.19885768  0.83907187]]]
17,[[[ 2.60722707 -0.39900616  0.1175659 ]]],[[[-0.38347011 -0.19989845  0.84217878]]]
17,[[[ 2.60733533 -0.4197445   0.11538286]]],[[[-0.38230499 -0.19898598  0.83961463]]]
17,[[[ 2.59778221 -0.41436886  0.10863873]]],[[[-0.37953259 -0.19731207  0.83253312]]]
17,[[[ 2.59515441 -0.40665826  0.10995608]]],[[[-0.38318324 -0.19897599  0.84020802]]]
17,[[[ 2.58725011 -0.42603213  0.12193603]]],[[[-0.38376363 -0.19957842  0.84081826]]]
17,[[[ 2.59953468 -0.41900966  0.13061293]]],[[[-0.38542476 -0.20058145  0.84312231]]]
17,[[[ 2.60738526 -0.4204841   0.11564562]]],[[[-0.3836244  -0.2004028   0.83917267]]]
17,[[[ 2.60016927 -0.41908939  0.13029597]]],[[[-0.38528303 -0.20203569  0.84281192]]]
17,[[[ 2.58426125 -0.42049945  0.18178908]]],[[[-0.39308717 -0.20699246  0.86025724]]]
17,[[[ 2.60062105 -0.41446287  0.10837306]]],[[[-0.38060448 -0.19981388  0.83289657]]]
17,[[[ 2.60837958 -0.4201375   0.11462441]]],[[[-0.38362387 -0.20131514  0.83917071]]]
17,[[[ 2.58426125 -0.42049945  0.18178908]]],[[[-0.39308717 -0.20699246  0.86025724]]]
17,[[[ 2.60016927 -0.41908939  0.13029597]]],[[[-0.38528303 -0.20203569  0.84281192]]]
17,[[[ 2.59615596 -0.42744999  0.10667262]]],[[[-0.38263692 -0.20034359  0.8370085 ]]]
17,[[[ 2.60016927 -0.41908939  0.13029597]]],[[[-0.38528303 -0.20203569  0.84281192]]]
17,[[[ 2.60040359 -0.41876249  0.12956087]]],[[[-0.38457255 -0.20259445  0.84259342]]]
17,[[[ 2.58451249 -0.42018607  0.18102021]]],[[[-0.39235727 -0.20756009  0.8600238 ]]]
17,[[[ 2.59183357 -0.43344842  0.12016707]]],[[[-0.37978611 -0.20001317  0.83309412]]]
17,[[[ 2.61257427 -0.43384526  0.09700891]]],[[[-0.38314905 -0.20115542  0.83978052]]]
17,[[[ 2.58849924 -0.41363589  0.16779556]]],[[[-0.39415824 -0.20702408  0.86430479]]]
17,[[[ 2.57180348 -0.40666282  0.17614285]]],[[[-0.3932793  -0.20522947  0.86136267]]]
17,[[[ 2.59589009 -0.43200468  0.12918018]]],[[[-0.38737637 -0.20121324  0.84772322]]]
17,[[[ 2.60019883 -0.42112665  0.09339686]]],[[[-0.38473315 -0.19952623  0.84125062]]]
17,[[[ 2.60374162 -0.43358141  0.11456719]]],[[[-0.38633324 -0.20019804  0.84409039]]]
17,[[[ 2.60873729 -0.42659159  0.09872868]]],[[[-0.38784538 -0.20136372  0.84771867]]]
17,[[[ 2.62074706 -0.41939124  0.10730902]]],[[[-0.38882372 -0.20202413  0.84986078]]]
17,[[[ 2.58799941 -0.42650522  0.1224216 ]]],[[[-0.38507591 -0.20023652  0.84102197]]]
17,[[[ 2.60124098 -0.42573382  0.11467546]]],[[[-0.39024839 -0.20275656  0.85163331]]]
17,[[[ 2.59362242 -0.42021197  0.10876325]]],[[[-0.38781639 -0.20125816  0.84532381]]]
17,[[[ 2.56924599 -0.42062129  0.17575489]]],[[[-0.39820014 -0.20640711  0.86697381]]]
17,[[[ 2.58137409 -0.43263326  0.12293089]]],[[[-0.39305693 -0.20232628  0.85371924]]]
17,[[[ 2.59863316 -0.41892824  0.11796895]]],[[[-0.39700095 -0.20316844  0.86058521]]]
17,[[[ 2.60225089 -0.41265016  0.10407699]]],[[[-0.39922997 -0.2031239   0.86438873]]]
17,[[[ 2.60162042 -0.41305757  0.10512353]]],[[[-0.39999729 -0.20194129  0.86469362]]]
17,[[[ 2.5867586  -0.41260402  0.09818359]]],[[[-0.40376755 -0.20218163  0.87113539]]]
17,[[[ 2.60416635 -0.40256514  0.11455514]]],[[[-0.41239866 -0.20536683  0.88906544]]]
17,[[[ 2.61281853 -0.40836237  0.12211893]]],[[[-0.41585453 -0.20586346  0.89686563]]]
17,[[[ 2.60415142 -0.41362249  0.12164531]]],[[[-0.42121634 -0.20702218  0.91056188]]]
17,[[[ 2.59879837 -0.40453756  0.12228287]]],[[[-0.42371941 -0.20648743  0.91921528]]]
17,[[[ 2.57546768 -0.41066834  0.12980006]]],[[[-0.42323041 -0.20456602  0.92105986]]]
17,[[[ 2.58011743 -0.40371981  0.11533491]]],[[[-0.42578012 -0.20369744  0.9262334 ]]]
17,[[[ 2.56633154 -0.41637001  0.12992918]]],[[[-0.43045986 -0.20483637  0.93605181]]]
17,[[[ 2.55933936 -0.39842815  0.13144464]]],[[[-0.43911235 -0.20894842  0.95486814]]]
17,[[[ 2.57346806 -0.42053     0.11893386]]],[[[-0.44277279 -0.21136361  0.96433067]]]
17,[[[ 2.54215774 -0.40121325  0.14506193]]],[[[-0.44633004 -0.21410287  0.97440944]]]
17,[[[ 2.55167265 -0.40703882  0.15220676]]],[[[-0.44957527 -0.21643947  0.98343788]]]
17,[[[ 2.5672142  -0.40569378  0.14352323]]],[[[-0.4558712  -0.22035967  0.99798925]]]
17,[[[ 2.55400528 -0.41388094  0.13235021]]],[[[-0.45364417 -0.22053474  0.99468833]]]
17,[[[ 2.54945567 -0.4088124   0.1577658 ]]],[[[-0.46368114 -0.22668713  1.01913595]]]
17,[[[ 2.56653325 -0.40718806  0.14814901]]],[[[-0.47047869 -0.23206118  1.0348882 ]]]
17,[[[ 2.55418927 -0.39027795  0.13965321]]],[[[-0.47048092 -0.23431445  1.0357198 ]]]
17,[[[ 2.54443334 -0.413803    0.15316193]]],[[[-0.47111538 -0.23576019  1.03629466]]]
17,[[[ 2.54810965 -0.3962172   0.13835751]]],[[[-0.48072395 -0.24056065  1.05489686]]]
17,[[[ 2.55100675 -0.41164597  0.16340974]]],[[[-0.48293069 -0.24281663  1.05806551]]]
17,[[[ 2.57696538 -0.37569249  0.14111521]]],[[[-0.49795713 -0.25222603  1.0870846 ]]]
17,[[[ 2.54980173 -0.38089563  0.19492111]]],[[[-0.50078254 -0.25691868  1.09026526]]]
17,[[[ 2.52943219 -0.38355312  0.17351563]]],[[[-0.49668575 -0.2562579   1.07666959]]]
17,[[[ 2.5670595  -0.36421192  0.16066128]]],[[[-0.5116349  -0.26442898  1.10514899]]]
17,[[[ 2.5670595  -0.36421192  0.16066128]]],[[[-0.5116349  -0.26442898  1.10514899]]]
17,[[[ 2.53473834 -0.38085917  0.18541528]]],[[[-0.510542   -0.26215861  1.10065143]]]
17,[[[ 2.55002493 -0.37886815  0.17717496]]],[[[-0.5181095  -0.26645262  1.11870268]]]
17,[[[ 2.55333436 -0.35828011  0.1609154 ]]],[[[-0.5275309  -0.27088269  1.13992705]]]
17,[[[ 2.53302105 -0.39327942  0.19313774]]],[[[-0.52345782 -0.26849769  1.13247194]]]
17,[[[ 2.54701214 -0.37517728  0.15831215]]],[[[-0.53077    -0.27140638  1.14827084]]]
17,[[[ 2.55716323 -0.38282929  0.16890426]]],[[[-0.53743903 -0.27364726  1.16133155]]]
17,[[[ 2.53009963 -0.39112299  0.17670898]]],[[[-0.54038029 -0.27302192  1.1640475 ]]]
17,[[[ 2.55883695 -0.3629188   0.15395934]]],[[[-0.55065278 -0.276265    1.18430992]]]
17,[[[ 2.53576875 -0.38256097  0.16029141]]],[[[-0.54582158 -0.27246393  1.17255513]]]
17,[[[ 2.53325633 -0.38790686  0.19036673]]],[[[-0.55470648 -0.27549155  1.19211546]]]
17,[[[ 2.5269125  -0.376607    0.19278703]]],[[[-0.56221939 -0.27692478  1.20685208]]]
17,[[[ 2.53845671 -0.37917998  0.17414277]]],[[[-0.56052364 -0.27326295  1.20133271]]]
17,[[[ 2.53311378 -0.36782538  0.17712238]]],[[[-0.5689787  -0.27485822  1.21709089]]]
17,[[[ 2.55193024 -0.36646018  0.17058023]]],[[[-0.5831624  -0.2785956   1.24164315]]]
17,[[[ 2.54052716 -0.35963593  0.16149075]]],[[[-0.57857113 -0.27455941  1.22760638]]]
17,[[[ 2.50483788 -0.37785985  0.18766046]]],[[[-0.57721194 -0.27274276  1.22145173]]]
17,[[[ 2.51418104 -0.35550901  0.20315555]]],[[[-0.58694355 -0.27656875  1.24062177]]]
17,[[[ 2.51160557 -0.36879367  0.17021262]]],[[[-0.5830829  -0.27388259  1.23056245]]]
17,[[[ 2.52235499 -0.37666316  0.18097715]]],[[[-0.59079826 -0.27718443  1.24541434]]]
17,[[[ 2.50909938 -0.37431315  0.201382  ]]],[[[-0.59384892 -0.27839005  1.25185545]]]
17,[[[ 2.51908984 -0.38198853  0.21296344]]],[[[-0.60088119 -0.2804118   1.26716231]]]
17,[[[ 2.53084788 -0.38443899  0.19222686]]],[[[-0.59693476 -0.27764     1.25979322]]]
17,[[[ 2.50953028 -0.38292153  0.18029361]]],[[[-0.60314634 -0.2790355   1.27241224]]]
17,[[[ 2.53270661 -0.36212653  0.17498447]]],[[[-0.61049245 -0.28093904  1.28642802]]]
17,[[[ 2.51932698 -0.39163183  0.19323872]]],[[[-0.61253362 -0.27981379  1.28876562]]]
17,[[[ 2.49391333 -0.38123481  0.20340711]]],[[[-0.60867223 -0.27586005  1.28016546]]]
17,[[[ 2.51792687 -0.36026744  0.19937116]]],[[[-0.61606993 -0.27792699  1.29522436]]]
17,[[[ 2.51133582 -0.37902983  0.19575086]]],[[[-0.62056423 -0.27908786  1.30616101]]]
17,[[[ 2.52185622 -0.35460797  0.21268558]]],[[[-0.63047873 -0.28242221  1.3285533 ]]]
17,[[[ 2.53401942 -0.3570969   0.19018673]]],[[[-0.62507476 -0.2794467   1.32018114]]]
17,[[[ 2.52801991 -0.34338806  0.19168442]]],[[[-0.63176019 -0.28197852  1.33788592]]]
17,[[[ 2.51452223 -0.37288253  0.20857966]]],[[[-0.63187168 -0.28173395  1.34018399]]]
17,[[[ 2.48767244 -0.362018    0.21828821]]],[[[-0.62629156 -0.27788559  1.32989465]]]
17,[[[ 2.49489313 -0.38418915  0.19381741]]],[[[-0.62767903 -0.27736753  1.33436616]]]
17,[[[ 2.51095715 -0.3728692   0.20940324]]],[[[-0.63001995 -0.27718682  1.33934675]]]
17,[[[ 2.53072028 -0.37050958  0.20090673]]],[[[-0.64273613 -0.28199948  1.36742151]]]
17,[[[ 2.51902505 -0.36222398  0.18931994]]],[[[-0.63459938 -0.27756129  1.35063295]]]
17,[[[ 2.4867411  -0.37066681  0.19546393]]],[[[-0.63496485 -0.27744736  1.35246098]]]
17,[[[ 2.4870426  -0.37054771  0.1959771 ]]],[[[-0.63483348 -0.27662267  1.35322579]]]
17,[[[ 2.52048581 -0.3711024   0.16439202]]],[[[-0.64396318 -0.28006133  1.37372593]]]
17,[[[ 2.4941743  -0.35974284  0.17521725]]],[[[-0.63848878 -0.27776098  1.36364178]]]
17,[[[ 2.51984454 -0.37087457  0.16428469]]],[[[-0.6429012  -0.27903637  1.37358481]]]
17,[[[ 2.51616144 -0.37672091  0.19969923]]],[[[-0.65528285 -0.28302879  1.39950617]]]
17,[[[ 2.47277081 -0.37704334  0.19496445]]],[[[-0.64925221 -0.27859767  1.38502632]]]
17,[[[ 2.52441618 -0.3662827   0.17949977]]],[[[-0.66256752 -0.28254508  1.41232088]]]
17,[[[ 2.49749121 -0.3891542   0.18575368]]],[[[-0.65535159 -0.27889661  1.39532911]]]
17,[[[ 2.49749121 -0.3891542   0.18575368]]],[[[-0.65535159 -0.27889661  1.39532911]]]
17,[[[ 2.49749121 -0.3891542   0.18575368]]],[[[-0.65535159 -0.27889661  1.39532911]]]
17,[[[ 2.50907474 -0.36289545  0.20262323]]],[[[-0.66543934 -0.2834374   1.42064822]]]
17,[[[ 2.48137019 -0.38538608  0.20719283]]],[[[-0.65561871 -0.279038    1.40240182]]]
17,[[[ 2.50803411 -0.39718209  0.19745803]]],[[[-0.66043579 -0.28042344  1.41324177]]]
17,[[[ 2.50128595 -0.38345483  0.19874706]]],[[[-0.66958673 -0.28415642  1.43337956]]]
17,[[[ 2.48087598 -0.38542151  0.20754067]]],[[[-0.65567641 -0.27804535  1.40252543]]]
17,[[[ 2.5019404  -0.38370065  0.19885525]]],[[[-0.67070377 -0.2852291   1.43354597]]]
17,[[[ 2.48752086 -0.38060998  0.22227557]]],[[[-0.67549112 -0.28730501  1.44267052]]]
17,[[[ 2.48464948 -0.39560175  0.18233423]]],[[[-0.66811646 -0.28490645  1.42801196]]]
17,[[[ 2.51133835 -0.37246191  0.17651334]]],[[[-0.67580694 -0.28772947  1.44612338]]]
17,[[[ 2.50176914 -0.38341541  0.19839511]]],[[[-0.66952641 -0.28517031  1.43325024]]]
17,[[[ 2.49633519 -0.36917506  0.19986888]]],[[[-0.67991732 -0.28974438  1.45492921]]]
17,[[[ 2.46907079 -0.39224725  0.20442894]]],[[[-0.67072897 -0.28620497  1.43583062]]]
17,[[[ 2.51116479 -0.37217899  0.17605764]]],[[[-0.6746231  -0.28767175  1.44583296]]]
17,[[[ 2.51885868 -0.36095388  0.15318132]]],[[[-0.67979451 -0.28892849  1.45747227]]]
17,[[[ 2.47680606 -0.38133555  0.18417547]]],[[[-0.67625284 -0.28574072  1.44933284]]]
17,[[[ 2.46110448 -0.37791137  0.2067507 ]]],[[[-0.68019261 -0.28661319  1.45778644]]]
17,[[[ 2.48752797 -0.39063398  0.19700626]]],[[[-0.6855929  -0.28850569  1.46877822]]]
17,[[[ 2.51653972 -0.36676989  0.19104974]]],[[[-0.69499654 -0.29315367  1.48833933]]]
17,[[[ 2.46960634 -0.36677181  0.18519107]]],[[[-0.68588911 -0.28912198  1.47055655]]]
17,[[[ 2.48163957 -0.37583908  0.19797647]]],[[[-0.69528604 -0.29319305  1.491281  ]]]
17,[[[ 2.50509157 -0.36758513  0.15060949]]],[[[-0.69525388 -0.29347464  1.49409579]]]
17,[[[ 2.48147395 -0.3755454   0.19750821]]],[[[-0.69405983 -0.29313181  1.49096921]]]
17,[[[ 2.49164588 -0.36413322  0.17496312]]],[[[-0.70080464 -0.29695256  1.50486197]]]
17,[[[ 2.50430711 -0.37344182  0.18740906]]],[[[-0.71082842 -0.30218548  1.52579064]]]
17,[[[ 2.46654371 -0.37213079  0.21990389]]],[[[-0.69776624 -0.29768766  1.49894078]]]
17,[[[ 2.48488908 -0.38581908  0.16975745]]],[[[-0.70536759 -0.30107652  1.51879207]]]
17,[[[ 2.4847232  -0.38552224  0.16929742]]],[[[-0.70412493 -0.30101602  1.51848661]]]
17,[[[ 2.51397775 -0.36048498  0.16164989]]],[[[-0.71263465 -0.30584343  1.53863536]]]
17,[[[ 2.49812599 -0.35682906  0.18637542]]],[[[-0.71594864 -0.30859076  1.54822422]]]
17,[[[ 2.46267263 -0.3660497   0.19219014]]],[[[-0.71631835 -0.31068068  1.55024523]]]
17,[[[ 2.49236523 -0.37911244  0.18073425]]],[[[-0.7221516  -0.31474621  1.56347026]]]
17,[[[ 2.50549576 -0.34998286  0.19924442]]],[[[-0.73612677 -0.32269384  1.59435608]]]
17,[[[ 2.45509323 -0.37769986  0.21343568]]],[[[-0.70966995 -0.31102082  1.53526391]]]
17,[[[ 2.4806143  -0.36969051  0.16751296]]],[[[-0.71302517 -0.31239874  1.5406905 ]]]
17,[[[ 2.47190036 -0.38141065  0.19042155]]],[[[-0.70690474 -0.30959985  1.52687737]]]
17,[[[ 2.47711257 -0.37590953  0.20509048]]],[[[-0.72769147 -0.31980207  1.57300508]]]
17,[[[ 2.47890753 -0.35893482  0.24735277]]],[[[-0.73325794 -0.32448155  1.58753954]]]
17,[[[ 2.46143021 -0.37181207  0.22743014]]],[[[-0.73039394 -0.32522187  1.58133413]]]
17,[[[ 2.46066039 -0.34961094  0.19023976]]],[[[-0.72630667 -0.32593847  1.57371177]]]
17,[[[ 2.51021431 -0.34947257  0.19665516]]],[[[-0.73539453 -0.33187492  1.59401995]]]
17,[[[ 2.50698952 -0.32715818  0.15822421]]],[[[-0.73046163 -0.33105715  1.58456399]]]
17,[[[ 2.46186736 -0.34886873  0.1883231 ]]],[[[-0.72353855 -0.32914144  1.57265395]]]
17,[[[ 2.51067914 -0.34853133  0.19457266]]],[[[-0.73135125 -0.33392404  1.59276388]]]
17,[[[ 2.50355795 -0.3320055   0.19566236]]],[[[-0.74261156 -0.33948967  1.61792564]]]
17,[[[ 2.48044264 -0.33557668  0.2056944 ]]],[[[-0.72497258 -0.33059993  1.57826148]]]
17,[[[ 2.46186736 -0.34886873  0.1883231 ]]],[[[-0.72353855 -0.32914144  1.57265395]]]
17,[[[ 2.48554891 -0.32904789  0.22291549]]],[[[-0.74976881 -0.34020699  1.62838594]]]
17,[[[ 2.50210146 -0.33305206  0.19732075]]],[[[-0.74549773 -0.33770867  1.61782631]]]
17,[[[ 2.49672653 -0.31619738  0.19968393]]],[[[-0.75927485 -0.34383942  1.64578211]]]
17,[[[ 2.48394623 -0.34690433  0.17987822]]],[[[-0.74491562 -0.33752834  1.61275314]]]
17,[[[ 2.48410541 -0.34720197  0.18034482]]],[[[-0.7462382  -0.33759771  1.61308481]]]
17,[[[ 2.48652631 -0.32988611  0.22401462]]],[[[-0.75373779 -0.34158164  1.62930999]]]
17,[[[ 2.46710471 -0.34302353  0.2046176 ]]],[[[-0.749543   -0.33992017  1.62278139]]]
17,[[[ 2.47819545 -0.35276023  0.21877035]]],[[[-0.75839212 -0.34427982  1.64646052]]]
17,[[[ 2.46620854 -0.34234854  0.20361846]]],[[[-0.74547251 -0.33908565  1.62160416]]]
17,[[[ 2.46605606 -0.34204523  0.20314057]]],[[[-0.74413882 -0.33901365  1.62125962]]]
17,[[[ 2.44802669 -0.33793937  0.2271327 ]]],[[[-0.74693783 -0.34053235  1.62994204]]]
17,[[[ 2.45967715 -0.34749678  0.2421153 ]]],[[[-0.75701842 -0.34520796  1.6552105 ]]]
17,[[[ 2.4872278  -0.33791912  0.19271063]]],[[[-0.75891267 -0.34464367  1.66262656]]]
17,[[[ 2.46721999 -0.33381263  0.21891266]]],[[[-0.7607712 -0.3432547  1.6720199]]]
17,[[[ 2.46596213 -0.33338133  0.21897171]]],[[[-0.75963858 -0.34025859  1.67219522]]]
17,[[[ 2.4625995  -0.3509792   0.17501223]]],[[[-0.7508044  -0.33383731  1.65537676]]]
17,[[[ 2.47408218 -0.361515    0.1898677 ]]],[[[-0.76286424 -0.33662151  1.6812929 ]]]
17,[[[ 2.46089093 -0.35177621  0.17725256]]],[[[-0.75377067 -0.32928205  1.65662175]]]
17,[[[ 2.47350669 -0.3627188   0.1932606 ]]],[[[-0.76839826 -0.33229187  1.68407255]]]
17,[[[ 2.48262917 -0.35034233  0.16936213]]],[[[-0.77868514 -0.33333398  1.70187626]]]
17,[[[ 2.46409557 -0.34648577  0.196987  ]]],[[[-0.78547464 -0.33353372  1.71400994]]]
17,[[[ 2.46313025 -0.3467592   0.19776466]]],[[[-0.78546944 -0.3316668   1.71399892]]]
17,[[[ 2.49537313 -0.3611634   0.18584756]]],[[[-0.79290608 -0.333993    1.73089888]]]
17,[[[ 2.47248296 -0.33341475  0.1724526 ]]],[[[-0.79317113 -0.33379172  1.73148   ]]]
17,[[[ 2.42388917 -0.35669646  0.20443678]]],[[[-0.7871316  -0.33050095  1.7176322 ]]]
17,[[[ 2.47357625 -0.33362186  0.17335731]]],[[[-0.79590553 -0.33352042  1.73333431]]]
17,[[[ 2.44238626 -0.36125605  0.17949577]]],[[[-0.78366895 -0.32883646  1.70736568]]]
17,[[[ 2.4422316  -0.36094362  0.17901601]]],[[[-0.78226705 -0.32876751  1.70700745]]]
17,[[[ 2.45443502 -0.37113253  0.1925465 ]]],[[[-0.79215919 -0.33384555  1.73338985]]]
17,[[[ 2.45437441 -0.37040347  0.19206542]]],[[[-0.78913363 -0.33263718  1.73364449]]]
17,[[[ 2.45354864 -0.36982522  0.1914315 ]]],[[[-0.78635704 -0.33126906  1.73306497]]]
17,[[[ 2.41439105 -0.37938132  0.19717751]]],[[[-0.78646036 -0.33121412  1.73607241]]]
17,[[[ 2.44467799 -0.39492925  0.18623969]]],[[[-0.79272988 -0.33393405  1.75200317]]]
17,[[[ 2.45445907 -0.33814488  0.16588336]]],[[[-0.804819   -0.34007638  1.7808572 ]]]
17,[[[ 2.42374839 -0.365787    0.1718348 ]]],[[[-0.7918491  -0.33468501  1.75427479]]]
17,[[[ 2.44371092 -0.35113923  0.19107271]]],[[[-0.79386953 -0.33512015  1.76158377]]]
17,[[[ 2.44063971 -0.37012153  0.14590473]]],[[[-0.78503088 -0.33075721  1.74195778]]]
17,[[[ 2.42322632 -0.36582922  0.17214743]]],[[[-0.79191554 -0.33344062  1.75442214]]]
17,[[[ 2.42322632 -0.36582922  0.17214743]]],[[[-0.79191554 -0.33344062  1.75442214]]]
17,[[[ 2.42486685 -0.36703403  0.17345719]]],[[[-0.79753484 -0.33620963  1.7555927 ]]]
17,[[[ 2.46034531 -0.3636101   0.20840779]]],[[[-0.81567486 -0.34571771  1.7933785 ]]]
17,[[[ 2.4569743  -0.33887474  0.16605829]]],[[[-0.80891641 -0.34533863  1.78135067]]]
17,[[[ 2.4478799  -0.35192058  0.19067695]]],[[[-0.79933548 -0.3435786   1.76237155]]]
17,[[[ 2.45834196 -0.33841905  0.16462713]]],[[[-0.8072517  -0.34905326  1.78052676]]]
17,[[[ 2.4597315  -0.33829636  0.16475562]]],[[[-0.80852726 -0.34997157  1.7819152 ]]]
17,[[[ 2.44846196 -0.35207591  0.19043501]]],[[[-0.79912691 -0.34540582  1.76191153]]]
17,[[[ 2.47231449 -0.34926424  0.17994791]]],[[[-0.82098245 -0.35381454  1.81153411]]]
17,[[[ 2.42664805 -0.36621853  0.17124037]]],[[[-0.79438967 -0.34104552  1.75426761]]]
17,[[[ 2.4792822  -0.36704865  0.17909956]]],[[[-0.80570015 -0.34409831  1.77994861]]]
17,[[[ 2.43893779 -0.37780945  0.18714611]]],[[[-0.80899814 -0.34430853  1.78438313]]]
17,[[[ 2.4646272  -0.35683832  0.16549917]]],[[[-0.79555239 -0.3372781   1.75122211]]]
17,[[[ 2.45611361 -0.33927961  0.16717529]]],[[[-0.81051416 -0.34288418  1.78202455]]]
17,[[[ 2.45627213 -0.33958671  0.16765588]]],[[[-0.81197406 -0.34295511  1.78239341]]]
17,[[[ 2.4390329  -0.37910845  0.18939754]]],[[[-0.81492429 -0.34333091  1.78603109]]]
17,[[[ 2.4390329  -0.37910845  0.18939754]]],[[[-0.81492429 -0.34333091  1.78603109]]]
17,[[[ 2.47094677 -0.35064104  0.1831839 ]]],[[[-0.82720266 -0.34896677  1.81365523]]]
17,[[[ 2.46511055 -0.35775321  0.16692655]]],[[[-0.79985069 -0.33748459  1.75229493]]]
17,[[[ 2.41669691 -0.38090397  0.19865309]]],[[[-0.79340656 -0.33526754  1.73750302]]]
17,[[[ 2.47977318 -0.3688814   0.18228325]]],[[[-0.81451144 -0.34325761  1.78228819]]]
17,[[[ 2.46527203 -0.35805752  0.1674015 ]]],[[[-0.80128489 -0.33755358  1.75265341]]]
17,[[[ 2.45725756 -0.34045768  0.16877492]]],[[[-0.81628752 -0.34443216  1.78334812]]]
17,[[[ 2.42732348 -0.36883159  0.17539947]]],[[[-0.8059782  -0.34037023  1.75735219]]]
17,[[[ 2.4479953  -0.35435822  0.19479697]]],[[[-0.80946889 -0.34216399  1.76496674]]]
17,[[[ 2.44815032 -0.35466628  0.19527986]]],[[[-0.81092107 -0.34223682  1.76534266]]]
18,[[[ 0.45286234  2.81449025 -0.8419603 ]]],[[[-0.33740778 -0.19893492  0.82482319]]]
18,[[[ 0.48595749  2.80761851 -0.74090582]]],[[[-0.33816424 -0.21401868  0.86218436]]]
18,[[[-0.55940542 -3.17439878  0.87366253]]],[[[-0.33771798 -0.21456234  0.86184568]]]
18,[[[-0.5548601  -3.20768129  0.85863119]]],[[[-0.33651924 -0.21359391  0.85921417]]]
18,[[[ 0.47756034  2.80670103 -0.74729652]]],[[[-0.34106086 -0.2161065   0.86997037]]]
18,[[[-0.55535255 -3.2081546   0.85908781]]],[[[-0.33722735 -0.2130247   0.85943206]]]
18,[[[-0.55575735 -3.20847511  0.85990784]]],[[[-0.33718299 -0.21268523  0.85931962]]]
18,[[[-0.55009629 -3.17067724  0.86233203]]],[[[-0.34175567 -0.21496181  0.86852297]]]
18,[[[-0.57379163 -3.19914248  0.88433461]]],[[[-0.33510549 -0.2107392   0.8520613 ]]]
18,[[[ 0.49942902  2.79057833 -0.75515821]]],[[[-0.34218023 -0.21534874  0.86881711]]]
18,[[[ 0.49301896  2.80403875 -0.74805519]]],[[[-0.34491757 -0.21728266  0.87535109]]]
