Dictionary,Rotation Vector,Translation Vector
16,[[[-3.01382952  0.07235629  0.17924546]]],[[[-0.3799724  -0.15753969  1.06918558]]]
16,[[[ 3.25196698 -0.05732791 -0.25447914]]],[[[-0.37724272 -0.15481749  1.05984619]]]
16,[[[-3.01471895  0.07264106  0.17957203]]],[[[-0.38141433 -0.15516931  1.06888158]]]
16,[[[ 3.23324965 -0.0734581  -0.22782864]]],[[[-0.38176377 -0.15430426  1.06821053]]]
16,[[[-3.01508418  0.0727396   0.17959199]]],[[[-0.38215289 -0.15437945  1.06877985]]]
16,[[[-3.01524026  0.07282937  0.1798698 ]]],[[[-0.38211794 -0.1535902   1.06868188]]]
16,[[[ 3.27289248 -0.07921697 -0.2271468 ]]],[[[-0.3824188  -0.1543988   1.06896683]]]
16,[[[ 3.254745   -0.09586663 -0.19211549]]],[[[-0.38677602 -0.15683157  1.07897848]]]
16,[[[ 3.2333136  -0.07315635 -0.22581942]]],[[[-0.3849472  -0.1566638   1.06844954]]]
16,[[[-3.01571826  0.07244165  0.17695033]]],[[[-0.38693525 -0.15753508  1.06914973]]]
16,[[[ 3.2518344  -0.08837891 -0.24894301]]],[[[-0.38501942 -0.15738906  1.05904934]]]
16,[[[ 3.23314722 -0.07277424 -0.22263945]]],[[[-0.3904803  -0.15980957  1.0687547 ]]]
16,[[[ 3.23306734 -0.07268227 -0.22177487]]],[[[-0.39205689 -0.16059595  1.06882859]]]
16,[[[ 3.25139288 -0.0785352  -0.18757381]]],[[[-0.39363541 -0.16145993  1.06945449]]]
16,[[[-3.04668628  0.09057147  0.23472962]]],[[[-0.38648087 -0.15882052  1.04688164]]]
16,[[[-3.06983088  0.0771889   0.21646465]]],[[[-0.39078985 -0.16108739  1.05545571]]]
16,[[[ 3.21205263 -0.08727121 -0.18595787]]],[[[-0.39280954 -0.16174936  1.05731166]]]
16,[[[ 3.21239585 -0.0657114  -0.24217672]]],[[[-0.39096769 -0.16062597  1.04873972]]]
16,[[[ 3.17335158 -0.08100781 -0.1947001 ]]],[[[-0.39415884 -0.16121669  1.05373645]]]
16,[[[-3.09620537  0.06313991  0.1900252 ]]],[[[-0.39257132 -0.15876911  1.043926  ]]]
16,[[[-3.10771736  0.07195875  0.22050824]]],[[[-0.38977474 -0.15534888  1.03248808]]]
16,[[[ 3.17453053 -0.05895813 -0.24279899]]],[[[-0.38840114 -0.15304602  1.02588363]]]
16,[[[ 3.17755434 -0.06737224 -0.29504736]]],[[[-0.38613429 -0.15108306  1.01646048]]]
16,[[[-3.0977243   0.06520592  0.26690784]]],[[[-0.38591484 -0.15005446  1.01444   ]]]
16,[[[ 3.15902149 -0.05177456 -0.27222135]]],[[[-0.38253952 -0.14703128  1.00508531]]]
16,[[[ 3.15389345 -0.07347124 -0.21989231]]],[[[-0.38608075 -0.14616859  1.01297304]]]
16,[[[ 3.15785744 -0.05257047 -0.27203645]]],[[[-0.38390016 -0.14335049  1.00483214]]]
16,[[[ 3.13837303 -0.05278031 -0.25008677]]],[[[-0.38454848 -0.14153806  1.00225928]]]
16,[[[ 3.12530885 -0.04602585 -0.27444892]]],[[[-0.3791152  -0.13703565  0.98297049]]]
16,[[[ 3.12728246 -0.0555946  -0.31694266]]],[[[-0.37771262 -0.13364792  0.97518439]]]
16,[[[ 3.12336407 -0.06128699 -0.26949844]]],[[[-0.37900076 -0.13066059  0.97397687]]]
16,[[[ 3.10524825 -0.04717725 -0.2465918 ]]],[[[-0.37556152 -0.12662377  0.96335198]]]
16,[[[ 3.13847368 -0.04806351 -0.28132786]]],[[[-0.3712638  -0.12193507  0.95142177]]]
16,[[[ 3.13877563 -0.04391748 -0.32341736]]],[[[-0.36449152 -0.11551558  0.93577688]]]
16,[[[ 3.12287691 -0.04410332 -0.30463694]]],[[[-0.3628853  -0.10986467  0.93383378]]]
16,[[[ 3.0928929  -0.05258556 -0.30795058]]],[[[-0.35802919 -0.10370564  0.92262012]]]
16,[[[ 3.10643685 -0.04093094 -0.32509891]]],[[[-0.35646607 -0.0995615   0.91686795]]]
16,[[[ 3.11808174 -0.04665458 -0.29967053]]],[[[-0.35866286 -0.09766483  0.91782677]]]
16,[[[ 3.10184399 -0.04606727 -0.28240934]]],[[[-0.36048674 -0.09707026  0.91528532]]]
16,[[[ 3.0872907  -0.04539443 -0.25987611]]],[[[-0.36236441 -0.097247    0.91375717]]]
16,[[[ 3.06169442 -0.05179791 -0.26767226]]],[[[-0.36017437 -0.0961744   0.90204161]]]
16,[[[ 3.07211676 -0.05730282 -0.2409867 ]]],[[[-0.36245473 -0.09630093  0.90325862]]]
16,[[[ 3.07352657 -0.04375182 -0.24027807]]],[[[-0.36066248 -0.09601017  0.89595765]]]
16,[[[ 3.06649867 -0.06190628 -0.1973953 ]]],[[[-0.36349201 -0.09680355  0.90179633]]]
16,[[[ 3.07332091 -0.05645707 -0.23692203]]],[[[-0.35822829 -0.09507253  0.88870936]]]
16,[[[ 3.04958069 -0.07360077 -0.17978442]]],[[[-0.3589742  -0.09618058  0.89139771]]]
16,[[[ 3.06722445 -0.0613916  -0.19759224]]],[[[-0.36347146 -0.09941403  0.90174522]]]
16,[[[ 3.07716388 -0.05480888 -0.23360164]]],[[[-0.35946324 -0.10127077  0.88937582]]]
16,[[[ 3.05329865 -0.08447334 -0.18309783]]],[[[-0.36466079 -0.10713013  0.89784018]]]
16,[[[ 3.05404325 -0.0713629  -0.17639567]]],[[[-0.36289504 -0.1113866   0.89150626]]]
16,[[[ 3.05625117 -0.06938154 -0.17748652]]],[[[-0.35720937 -0.11272321  0.87675322]]]
16,[[[ 3.04599076 -0.07584413 -0.13872169]]],[[[-0.36198419 -0.11584969  0.8885012 ]]]
16,[[[ 3.01413106 -0.09452163 -0.08721399]]],[[[-0.36144623 -0.1185374   0.88800635]]]
16,[[[ 3.05623524 -0.06798287 -0.11030227]]],[[[-0.35984549 -0.12130333  0.88248413]]]
16,[[[ 3.01636553 -0.09349163 -0.08879755]]],[[[-0.36252962 -0.1268382   0.88750523]]]
16,[[[ 3.03989127 -0.09135183 -0.09742234]]],[[[-0.35940641 -0.13023262  0.87790318]]]
16,[[[ 3.02058406 -0.09073185 -0.09220183]]],[[[-0.35802971 -0.13293797  0.87261275]]]
16,[[[ 3.04842266 -0.08444718 -0.06823482]]],[[[-0.35791953 -0.13488507  0.87197429]]]
16,[[[ 3.02806269 -0.09688337 -0.06263562]]],[[[-0.3591878  -0.13687606  0.87352592]]]
16,[[[ 3.0436999  -0.088883   -0.09691205]]],[[[-0.35582314 -0.13785089  0.86379474]]]
16,[[[ 3.03056282 -0.09549558 -0.05855945]]],[[[-0.35524738 -0.13977234  0.86015307]]]
16,[[[ 3.02611827 -0.11069946 -0.08820133]]],[[[-0.34947474 -0.13915786  0.84504031]]]
16,[[[ 3.03462147 -0.10232613 -0.03190355]]],[[[-0.355754   -0.14197326  0.86026586]]]
16,[[[ 3.02638614 -0.11028551 -0.09160064]]],[[[-0.34931099 -0.13878579  0.84464195]]]
16,[[[ 3.01123224 -0.11749342 -0.05178726]]],[[[-0.34760592 -0.13671674  0.84128519]]]
16,[[[ 3.0344368  -0.12501721 -0.02731775]]],[[[-0.35020457 -0.13576743  0.84684825]]]
16,[[[ 3.00960666 -0.1291521  -0.04890525]]],[[[-0.34536582 -0.13187445  0.83476619]]]
16,[[[ 3.03194581 -0.10446305 -0.05673178]]],[[[-0.34286468 -0.12863685  0.82762651]]]
16,[[[ 3.01380399 -0.12406792 -0.01839325]]],[[[-0.34420265 -0.12732717  0.82979611]]]
16,[[[ 3.01383837 -0.12426679 -0.01768754]]],[[[-0.34546994 -0.12614687  0.82995067]]]
16,[[[ 3.01689162 -0.11167714 -0.01818109]]],[[[-0.34477497 -0.12514319  0.82433272]]]
16,[[[ 3.01889575 -0.11908137  0.01326213]]],[[[-0.3466718  -0.12404078  0.82495889]]]
16,[[[ 3.0150499  -0.11468955 -0.04345595]]],[[[-0.33965586 -0.11955457  0.80578808]]]
16,[[[ 2.99945336 -0.12949185  0.01738648]]],[[[-0.34352153 -0.11900193  0.81395625]]]
16,[[[ 2.99936581 -0.12133098 -0.00756134]]],[[[-0.33849957 -0.11614767  0.80238303]]]
16,[[[ 3.01960692 -0.10946739 -0.01423723]]],[[[-0.33799872 -0.11523949  0.80118966]]]
16,[[[ 3.02119871 -0.11682178  0.02027672]]],[[[-0.33881777 -0.11508227  0.8021236 ]]]
16,[[[ 3.0034863  -0.11616376  0.02168834]]],[[[-0.33733213 -0.11415048  0.79758256]]]
16,[[[ 3.00514627 -0.1015839   0.05362281]]],[[[-0.33908278 -0.11517402  0.79866742]]]
16,[[[ 2.98436856 -0.11366542  0.0580286 ]]],[[[-0.34114037 -0.11659691  0.79942343]]]
16,[[[ 3.00704459 -0.1130203   0.05418719]]],[[[-0.3454309  -0.11963754  0.80434741]]]
16,[[[ 3.00915968 -0.10070593  0.05580318]]],[[[-0.3397956  -0.11928653  0.78757289]]]
16,[[[ 3.03375618 -0.08751772  0.04980156]]],[[[-0.33979122 -0.11902982  0.7868953 ]]]
16,[[[ 3.05462482 -0.10488232  0.07422555]]],[[[-0.34213481 -0.11804333  0.79668581]]]
16,[[[ 3.09875885 -0.10131891  0.06325283]]],[[[-0.33695161 -0.11406972  0.79331189]]]
16,[[[ 3.09313922 -0.08350625  0.02702807]]],[[[-0.33051256 -0.11071894  0.78685452]]]
16,[[[ 3.02984763 -0.11556093  0.07877821]]],[[[-0.32765294 -0.10980166  0.78619672]]]
16,[[[ 3.04525508 -0.10831156  0.04413287]]],[[[-0.32256124 -0.10818243  0.77869234]]]
16,[[[ 3.07350536 -0.10130504  0.06815532]]],[[[-0.32071546 -0.10680267  0.77799973]]]
16,[[[ 3.06621427 -0.09630251  0.0400261 ]]],[[[-0.31929157 -0.10534145  0.7775998 ]]]
16,[[[ 3.06881733 -0.08417066  0.03807325]]],[[[-0.31592263 -0.10338422  0.77246286]]]
16,[[[ 3.04755323 -0.1030132   0.07737229]]],[[[-0.31534416 -0.10235935  0.77416981]]]
16,[[[ 3.07074454 -0.09070796  0.07317614]]],[[[-0.31436785 -0.10123112  0.77314476]]]
16,[[[ 3.07668633 -0.09623356  0.11095784]]],[[[-0.31433561 -0.10023389  0.77413241]]]
16,[[[ 3.09498158 -0.11025784  0.06279759]]],[[[-0.31454765 -0.09962207  0.77599774]]]
16,[[[ 3.08980973 -0.09289779  0.02523818]]],[[[-0.31123422 -0.09813906  0.76985834]]]
16,[[[ 3.07605385 -0.09621614  0.11211806]]],[[[-0.31210047 -0.0985529   0.77415776]]]
16,[[[ 3.11888517 -0.09684451  0.04684169]]],[[[-0.3107353  -0.09802676  0.77349676]]]
16,[[[ 3.09300707 -0.09904307  0.06006977]]],[[[-0.30798709 -0.09710033  0.77049139]]]
16,[[[ 3.12352459 -0.10275939  0.08439517]]],[[[-0.30805849 -0.09586714  0.77420047]]]
16,[[[ 3.09431052 -0.10874637  0.06401656]]],[[[-0.30328603 -0.09353474  0.76532796]]]
16,[[[ 3.11876568 -0.09547878  0.04717964]]],[[[-0.30176023 -0.09252901  0.762859  ]]]
16,[[[ 3.11809345 -0.09609691  0.05457449]]],[[[-0.30200109 -0.09232705  0.76347429]]]
16,[[[ 3.06835162 -0.11060667  0.07470645]]],[[[-0.30154506 -0.09203496  0.76199092]]]
16,[[[ 3.06835162 -0.11060667  0.07470645]]],[[[-0.30154506 -0.09203496  0.76199092]]]
16,[[[ 3.06835162 -0.11060667  0.07470645]]],[[[-0.30154506 -0.09203496  0.76199092]]]
16,[[[ 3.11046243 -0.10079682  0.01566924]]],[[[-0.29935587 -0.09110669  0.75675383]]]
16,[[[ 3.11578129 -0.10640491  0.05009785]]],[[[-0.29948171 -0.09063823  0.75744892]]]
16,[[[ 3.09485649 -0.10722965  0.06397014]]],[[[-0.29836614 -0.0898069   0.75498614]]]
16,[[[ 3.11658492 -0.1057358   0.04295718]]],[[[-0.29925789 -0.08974587  0.75687663]]]
16,[[[ 3.12972846e+00 -9.88907075e-02  2.34813110e-04]]],[[[-0.29544408 -0.08875367  0.74856717]]]
16,[[[ 3.12968174e+00 -9.88980585e-02  2.40622993e-04]]],[[[-0.29490174 -0.08821084  0.7485681 ]]]
16,[[[ 3.12025097 -0.10449696 -0.02823334]]],[[[-0.29205344 -0.08684819  0.74267978]]]
16,[[[ 3.10745643 -0.11155433  0.01877736]]],[[[-0.29493421 -0.08760613  0.75143183]]]
16,[[[ 3.12958744e+00 -9.89128336e-02  2.52423505e-04]]],[[[-0.29381708 -0.08712518  0.74857   ]]]
16,[[[ 3.10001033 -0.11611745 -0.01709394]]],[[[-0.29238786 -0.08644456  0.7449128 ]]]
16,[[[ 3.08168966 -0.11624234 -0.0041618 ]]],[[[-0.29187474 -0.08618481  0.7425881 ]]]
16,[[[ 3.12888552e+00 -1.20070415e-01 -1.00965444e-04]]],[[[-0.2943432  -0.08731119  0.74783805]]]
16,[[[ 3.06586462 -0.12372553  0.03905676]]],[[[-0.296047   -0.08846867  0.75047318]]]
16,[[[ 3.10047111 -0.11605185 -0.01715185]]],[[[-0.29453561 -0.08860183  0.74488124]]]
16,[[[ 3.10768451 -0.13200581  0.01131341]]],[[[-0.29682619 -0.09016008  0.75001132]]]
16,[[[ 3.10761374 -0.13200642  0.01131034]]],[[[-0.29627994 -0.09015935  0.75000497]]]
16,[[[ 3.09958705 -0.1368739  -0.01788369]]],[[[-0.29284835 -0.08876965  0.74402354]]]
16,[[[ 3.1087719  -0.14139362  0.01466039]]],[[[-0.29225394 -0.08833456  0.74494328]]]
16,[[[ 3.12014394 -0.12483625 -0.03464089]]],[[[-0.290733   -0.08776959  0.74136639]]]
16,[[[ 3.10546274 -0.12153027  0.0146802 ]]],[[[-0.29247522 -0.08813324  0.74550757]]]
16,[[[ 3.10079902 -0.11550147 -0.02307215]]],[[[-0.29270607 -0.08826769  0.74434345]]]
16,[[[ 3.0888428  -0.11140978  0.02520123]]],[[[-0.29524629 -0.08916632  0.74843106]]]
16,[[[ 3.06163291e+00 -1.27468558e-01  2.68095807e-03]]],[[[-0.29458604 -0.08946229  0.74400303]]]
16,[[[ 3.0769906  -0.09980283 -0.03702132]]],[[[-0.29310163 -0.0896633   0.73684665]]]
16,[[[ 3.06620016 -0.11280586  0.03486485]]],[[[-0.29736463 -0.09204284  0.74525022]]]
16,[[[ 3.08169849e+00 -1.05793660e-01 -1.88583866e-03]]],[[[-0.29499523 -0.09166747  0.73793898]]]
16,[[[ 3.04480138 -0.10423427  0.04644605]]],[[[-0.29906847 -0.09382197  0.74749464]]]
16,[[[ 3.04903875 -0.1032139   0.04641072]]],[[[-0.30001128 -0.09494521  0.74781812]]]
16,[[[ 3.04452151 -0.10552132  0.04543847]]],[[[-0.3050016  -0.09865026  0.75751768]]]
16,[[[ 3.04902078 -0.10448028  0.04455238]]],[[[-0.30645025 -0.10196974  0.75770366]]]
16,[[[ 3.02446791 -0.10357293  0.0843274 ]]],[[[-0.30798001 -0.1064425   0.75914136]]]
16,[[[ 3.04939987 -0.09349215  0.03945372]]],[[[-0.30538313 -0.10816148  0.75202873]]]
16,[[[ 3.0279639  -0.1052231   0.04591942]]],[[[-0.30519421 -0.11116647  0.75291422]]]
16,[[[ 3.02904824 -0.10243341  0.07990393]]],[[[-0.30697319 -0.11518178  0.75868904]]]
16,[[[ 3.00786194 -0.11349625  0.07795307]]],[[[-0.30695258 -0.11779809  0.75863769]]]
16,[[[ 3.02735973 -0.11361766  0.07366656]]],[[[-0.30925734 -0.12172514  0.76261972]]]
16,[[[ 3.00995738 -0.09269388  0.07653406]]],[[[-0.30842384 -0.12361353  0.7588743 ]]]
16,[[[ 3.01027054 -0.09548175  0.04641973]]],[[[-0.30668812 -0.12474457  0.75323424]]]
16,[[[ 3.03295028 -0.09167827  0.07249987]]],[[[-0.31119524 -0.12819871  0.76330403]]]
16,[[[ 3.07468424 -0.07894154  0.0601003 ]]],[[[-0.31194383 -0.13018371  0.76614866]]]
16,[[[ 3.05315654 -0.0884916   0.09984851]]],[[[-0.31417313 -0.13220439  0.77303442]]]
16,[[[ 3.0302075  -0.10287393  0.06803046]]],[[[-0.31137975 -0.13154929  0.76750503]]]
16,[[[ 3.09197425 -0.07092633  0.01915782]]],[[[-0.31175266 -0.13178644  0.76906733]]]
16,[[[ 3.07201279 -0.07253545  0.02759603]]],[[[-0.31484644 -0.13220088  0.77635967]]]
16,[[[ 3.08258333 -0.06878559 -0.0448416 ]]],[[[-0.31360114 -0.13000364  0.77253877]]]
16,[[[ 3.04847033 -0.07779803  0.00569473]]],[[[-0.31601164 -0.1291601   0.77747827]]]
16,[[[ 3.08771601 -0.06512522 -0.01148514]]],[[[-0.31753466 -0.12819956  0.77947202]]]
16,[[[ 3.04673507 -0.06795319  0.00501966]]],[[[-0.32042886 -0.12739752  0.78310779]]]
16,[[[ 3.06658820e+00 -5.69098379e-02  8.92896065e-04]]],[[[-0.32659874 -0.12831962  0.79326298]]]
16,[[[ 3.04613368 -0.06916334  0.0062904 ]]],[[[-0.3294786  -0.12725927  0.79466561]]]
16,[[[ 3.07489141 -0.05445205 -0.06940868]]],[[[-0.32858823 -0.12490842  0.78900898]]]
16,[[[ 3.10037887 -0.03725541 -0.05079807]]],[[[-0.33105802 -0.12417952  0.79357237]]]
16,[[[ 3.08559813 -0.04822608 -0.10228798]]],[[[-0.32560374 -0.12071878  0.78045775]]]
16,[[[ 3.09360665 -0.0537771  -0.0801231 ]]],[[[-0.32983874 -0.12082964  0.79234856]]]
16,[[[ 3.0797539  -0.07259203 -0.03802406]]],[[[-0.33057818 -0.11978923  0.79588964]]]
16,[[[ 3.10963428 -0.05372492 -0.09308535]]],[[[-0.32937183 -0.11776945  0.79502542]]]
16,[[[ 3.11039066 -0.06533281 -0.09197191]]],[[[-0.3305169  -0.1170479   0.80094469]]]
16,[[[ 3.10894987 -0.0539962  -0.09373985]]],[[[-0.32649396 -0.11431113  0.79503476]]]
16,[[[ 3.1087109  -0.05407986 -0.09400739]]],[[[-0.32534253 -0.11315834  0.79503786]]]
16,[[[ 3.09004939 -0.06621799 -0.08392333]]],[[[-0.32580886 -0.11280875  0.79759835]]]
16,[[[ 3.11725469 -0.07085511 -0.06814844]]],[[[-0.32704034 -0.11274297  0.80133671]]]
16,[[[ 3.10950077 -0.06570649 -0.09270933]]],[[[-0.32703993 -0.112403    0.80096144]]]
16,[[[ 3.0976125  -0.06115925 -0.05215165]]],[[[-0.32881192 -0.11311892  0.80497515]]]
16,[[[ 3.0880942  -0.07861923 -0.08250027]]],[[[-0.32827113 -0.11317453  0.80327144]]]
16,[[[ 3.09903971 -0.07222849 -0.05513441]]],[[[-0.33149894 -0.11491902  0.81047259]]]
16,[[[ 3.09911241 -0.07218303 -0.05518469]]],[[[-0.33149403 -0.11550513  0.81046054]]]
16,[[[ 3.09925785 -0.07209209 -0.05528424]]],[[[-0.33148431 -0.11667735  0.8104367 ]]]
16,[[[ 3.06557511 -0.09454174 -0.10002248]]],[[[-0.32729092 -0.11573192  0.79873344]]]
16,[[[ 3.09260314 -0.08908488 -0.08109384]]],[[[-0.33209021 -0.11887697  0.80938769]]]
16,[[[ 3.11029385 -0.06598634 -0.09367226]]],[[[-0.33390506 -0.12083239  0.81272568]]]
16,[[[ 3.09169291 -0.07814152 -0.08382084]]],[[[-0.33493642 -0.12284175  0.81524335]]]
16,[[[ 3.11077189 -0.06564095 -0.09386918]]],[[[-0.33331224 -0.12377831  0.81271674]]]
16,[[[ 3.09201365 -0.07783099 -0.08429756]]],[[[-0.33373321 -0.12519893  0.81519138]]]
16,[[[ 3.10131387 -0.08319141 -0.05420601]]],[[[-0.33375723 -0.12655827  0.8163567 ]]]
16,[[[ 3.09380693 -0.088222   -0.08199734]]],[[[-0.33085798 -0.12648591  0.80924356]]]
16,[[[ 3.11985738 -0.0826927  -0.06716143]]],[[[-0.33509464 -0.12937532  0.81925575]]]
16,[[[ 3.09280957 -0.07732208 -0.08464245]]],[[[-0.33370049 -0.12991609  0.81511119]]]
16,[[[ 3.09300816 -0.07719501 -0.08472473]]],[[[-0.33369271 -0.1310954   0.81509215]]]
16,[[[ 3.1122215  -0.06429304 -0.09844816]]],[[[-0.33250512 -0.13164889  0.81218114]]]
16,[[[ 3.10078078 -0.07189862 -0.057123  ]]],[[[-0.33719774 -0.134773    0.8222191 ]]]
16,[[[ 3.10271204 -0.05962679 -0.05419863]]],[[[-0.33540873 -0.13521331  0.81677564]]]
16,[[[ 3.13113167 -0.05150383 -0.10866861]]],[[[-0.33258296 -0.13487434  0.80949692]]]
16,[[[ 3.10859019 -0.0662457  -0.02267679]]],[[[-0.33621795 -0.13654792  0.81768716]]]
16,[[[ 3.11283317 -0.06398422 -0.09799696]]],[[[-0.33427313 -0.13518394  0.81218526]]]
16,[[[ 3.13100547 -0.05161497 -0.10840524]]],[[[-0.33374965 -0.13428444  0.80947999]]]
16,[[[ 3.09566624 -0.06439682 -0.08542244]]],[[[-0.33466803 -0.13411439  0.80923321]]]
16,[[[ 3.12265715 -0.04649878 -0.06786072]]],[[[-0.33715467 -0.1351593   0.81383316]]]
16,[[[ 3.11978354 -0.04739554 -0.06782964]]],[[[-0.33735063 -0.135121    0.81359424]]]
16,[[[ 3.12259465 -0.04656233 -0.06775342]]],[[[-0.33774459 -0.134569    0.81383299]]]
16,[[[ 3.11417276 -0.05218077 -0.09437028]]],[[[-0.33485401 -0.13327115  0.8068474 ]]]
16,[[[ 3.10179719 -0.04818348 -0.05518645]]],[[[-0.33656005 -0.13346237  0.81063348]]]
16,[[[ 3.13206387 -0.0394431  -0.10911759]]],[[[-0.3340767  -0.13199069  0.80356002]]]
16,[[[ 3.11137029 -0.05315908 -0.09414746]]],[[[-0.33563742 -0.13206504  0.80662152]]]
16,[[[ 3.11390871 -0.05242025 -0.09407503]]],[[[-0.33602378 -0.13151555  0.80684728]]]
16,[[[ 3.12089743 -0.05857373 -0.06485506]]],[[[-0.33685936 -0.13108536  0.80782037]]]
16,[[[ 3.11120796 -0.05333571 -0.09385583]]],[[[-0.33680784 -0.13089533  0.80662373]]]
16,[[[ 3.10864782 -0.0665245  -0.02180378]]],[[[-0.34160721 -0.1324172   0.81781694]]]
16,[[[ 3.13970947 -0.0454954  -0.08053862]]],[[[-0.336058   -0.12980595  0.80448868]]]
17,[[[-3.16272078  0.06281283  0.11104835]]],[[[-0.6810503  -0.32150836  1.52212474]]]
17,[[[ 3.12704759 -0.07475569 -0.05716798]]],[[[-0.69119404 -0.3211452   1.52565604]]]
17,[[[ 3.23580524 -0.11436435  1.44399898]]],[[[-0.70141739 -0.3241909   1.54989652]]]
17,[[[ 3.2152999  -0.10490682  1.50589034]]],[[[-0.6976809  -0.32112883  1.54597956]]]
17,[[[ 3.16061089 -0.09588217 -0.0829392 ]]],[[[-0.70054866 -0.32165136  1.55625872]]]
17,[[[ 3.2167079  -0.10494684  1.49764341]]],[[[-0.69319682 -0.31888579  1.54597634]]]
17,[[[-3.15142015  0.09788837  0.06093457]]],[[[-0.69323162 -0.31945951  1.54561142]]]
17,[[[ 3.0629318  -0.13630834  0.02639411]]],[[[-0.69147057 -0.31981057  1.54047151]]]
17,[[[-3.15137627  0.09786548  0.06083448]]],[[[-0.69435393 -0.32058142  1.54561538]]]
17,[[[ 3.09161726 -0.09890942 -0.04260726]]],[[[-0.68764246 -0.31565492  1.53253645]]]
17,[[[ 3.09144873 -0.09896896 -0.04258834]]],[[[-0.6865489  -0.31343974  1.53257555]]]
17,[[[ 3.09114437 -0.1220166  -0.04162625]]],[[[-0.69442583 -0.3157065   1.55330199]]]
17,[[[ 3.09110416 -0.12199179 -0.041721  ]]],[[[-0.69329321 -0.31570354  1.55328741]]]
17,[[[ 3.0623772  -0.13637356  0.02715954]]],[[[-0.68824137 -0.31316174  1.54074328]]]
17,[[[ 3.06251979 -0.13637226  0.02705965]]],[[[-0.68934775 -0.31427442  1.54071947]]]
17,[[[ 3.24979611 -0.07924792  1.49471033]]],[[[-0.68674534 -0.3129596   1.53344988]]]
17,[[[-3.15162487  0.09805346  0.06098141]]],[[[-0.69322098 -0.31497035  1.54558768]]]
17,[[[ 3.24773601 -0.07913766  1.49601578]]],[[[-0.6878788  -0.31185761  1.53349882]]]
17,[[[ 3.09126491 -0.1220906  -0.04134373]]],[[[-0.6978238  -0.31571536  1.55334573]]]
17,[[[ 3.10069177 -0.09230164  0.01636588]]],[[[-0.70076221 -0.31748502  1.5592789 ]]]
17,[[[ 3.02436483 -0.15549155  0.0919192 ]]],[[[-0.70466046 -0.32028322  1.56734995]]]
17,[[[ 3.0556802  -0.12277993 -0.02815133]]],[[[-0.69239208 -0.31598455  1.53815674]]]
17,[[[ 3.05584169 -0.12276569 -0.02815572]]],[[[-0.6934976  -0.31709579  1.53813538]]]
17,[[[ 3.09163435 -0.12199891 -0.04130628]]],[[[-0.70117174 -0.32020815  1.55327811]]]
17,[[[ 3.05592147 -0.12280008 -0.02804135]]],[[[-0.69462814 -0.31710282  1.53816955]]]
17,[[[ 3.09178471 -0.09900656 -0.04222275]]],[[[-0.69211416 -0.31566742  1.53259731]]]
17,[[[ 3.05592147 -0.12280008 -0.02804135]]],[[[-0.69462814 -0.31710282  1.53816955]]]
17,[[[ 3.06328062 -0.13640428  0.02677897]]],[[[-0.69604611 -0.31874271  1.54071126]]]
17,[[[-2.44826342  0.05951993 -1.13490181]]],[[[-0.69263669 -0.31730598  1.53295788]]]
17,[[[-2.44826342  0.05951993 -1.13490181]]],[[[-0.69263669 -0.31730598  1.53295788]]]
17,[[[ 3.06328062 -0.13640428  0.02677897]]],[[[-0.69604611 -0.31874271  1.54071126]]]
17,[[[-3.18514376  0.10112028  0.04327531]]],[[[-0.69291487 -0.31689057  1.5331398 ]]]
17,[[[ 3.06328062 -0.13640428  0.02677897]]],[[[-0.69604611 -0.31874271  1.54071126]]]
17,[[[ 3.24939708 -0.07929072  1.5059467 ]]],[[[-0.69228587 -0.31739998  1.53341141]]]
17,[[[ 3.10094931 -0.09227589  0.01600273]]],[[[-0.70409719 -0.3231141   1.55915389]]]
17,[[[-2.47847732  0.04934228 -1.09067279]]],[[[-0.7035856  -0.32312083  1.55967346]]]
17,[[[ 3.09175893 -0.12191629 -0.04142584]]],[[[-0.70114701 -0.32245005  1.55322328]]]
17,[[[ 3.09197186 -0.09888137 -0.04239419]]],[[[-0.6920776  -0.31898547  1.5325163 ]]]
17,[[[ 3.09203425 -0.09883962 -0.04245078]]],[[[-0.69206553 -0.32009147  1.53248956]]]
17,[[[ 3.10100099 -0.09224864  0.01574972]]],[[[-0.70404635 -0.32648325  1.55904123]]]
17,[[[-3.18491175  0.10093743  0.04350409]]],[[[-0.69286729 -0.32131663  1.53303446]]]
17,[[[ 3.10107491 -0.09224587  0.01568763]]],[[[-0.70516945 -0.32761072  1.5590253 ]]]
17,[[[ 3.09219975 -0.09878054 -0.04246768]]],[[[-0.69315935 -0.32230657  1.53245147]]]
17,[[[-3.2135915   0.12150845 -0.0265268 ]]],[[[-0.70793183 -0.329491    1.56388285]]]
17,[[[-3.18476132  0.10086912  0.04351792]]],[[[-0.69396151 -0.32353251  1.53299643]]]
17,[[[-3.18470347  0.10082343  0.04357383]]],[[[-0.69394985 -0.32463898  1.53297065]]]
17,[[[-3.21348411  0.12143644 -0.02604869]]],[[[-0.70784069 -0.33285113  1.56368136]]]
17,[[[ 3.06194139 -0.11711128  0.02809   ]]],[[[-0.70723276 -0.33453399  1.56359175]]]
17,[[[ 3.10118095 -0.09218926  0.01518854]]],[[[-0.70506883 -0.33434789  1.55880267]]]
17,[[[ 3.06535633 -0.09344541  0.02666869]]],[[[-0.69770945 -0.33212023  1.54315541]]]
