Dictionary,Rotation Vector,Translation Vector
16,[[[ 3.02222241 -0.10696121  1.66838675]]],[[[-0.72146971 -0.12398802  1.45290045]]]
16,[[[ 3.02315572 -0.10710845  1.66901729]]],[[[-0.72143183 -0.12503503  1.45282414]]]
16,[[[-3.25125983  0.19585196  0.14563429]]],[[[-0.72191537 -0.12568527  1.45331419]]]
16,[[[ 3.01330742 -0.11464801  1.71288592]]],[[[-0.70986892 -0.12432662  1.42955129]]]
16,[[[ 3.03955195 -0.18314339 -0.1557248 ]]],[[[-0.72578956 -0.12842445  1.46057394]]]
16,[[[ 2.98425797 -0.20257984 -0.1187044 ]]],[[[-0.72615261 -0.12978213  1.4607846 ]]]
16,[[[-3.27167136  0.2102679   0.0848055 ]]],[[[-0.73902231 -0.13225366  1.48560565]]]
16,[[[-3.2505999   0.19536174  0.14595292]]],[[[-0.72283067 -0.12987681  1.45303598]]]
16,[[[ 3.02689487 -0.10777439  1.67366753]]],[[[-0.72231048 -0.13027124  1.45247309]]]
16,[[[ 3.0152254  -0.18114048 -0.13530518]]],[[[-0.72385933 -0.13092622  1.45298628]]]
16,[[[ 3.04045919 -0.10035307  1.62741291]]],[[[-0.73575422 -0.13384206  1.47733903]]]
16,[[[ 2.99686542 -0.19246475 -0.07787669]]],[[[-0.74001852 -0.13439402  1.4854433 ]]]
16,[[[ 3.01203668 -0.2039101  -0.13671426]]],[[[-0.73147854 -0.13271494  1.46988463]]]
16,[[[ 3.06416477 -0.10920757  1.67382483]]],[[[-0.72640083 -0.13179959  1.46069101]]]
16,[[[-3.27142083  0.21005803  0.08520431]]],[[[-0.73892135 -0.13439036  1.48540256]]]
16,[[[-2.46111718  0.10645082 -1.36008722]]],[[[-0.73055313 -0.13260551  1.46957325]]]
16,[[[-3.25045715  0.19522993  0.14608929]]],[[[-0.72279326 -0.13092394  1.45296072]]]
16,[[[-3.25045715  0.19522993  0.14608929]]],[[[-0.72279326 -0.13092394  1.45296072]]]
16,[[[ 2.99645338 -0.21040016 -0.07641554]]],[[[-0.72778078 -0.1321477   1.46354   ]]]
16,[[[ 3.01193307 -0.20386362 -0.13692162]]],[[[-0.73040022 -0.13271265  1.46985905]]]
16,[[[-3.27154665  0.21002676  0.08540119]]],[[[-0.73782421 -0.1343867   1.48536175]]]
16,[[[ 3.01208108 -0.20375708 -0.13706067]]],[[[-0.73036277 -0.1337719   1.46978364]]]
16,[[[ 3.01222915 -0.20365045 -0.13719924]]],[[[-0.73032547 -0.13483106  1.46970853]]]
16,[[[ 3.06783587 -0.1097358   1.67428994]]],[[[-0.72518056 -0.1349472   1.46036583]]]
16,[[[ 2.99118127 -0.13690955  1.72332556]]],[[[-0.71359662 -0.1343131   1.43653057]]]
16,[[[ 3.07056288 -0.11018568  1.67626031]]],[[[-0.72503952 -0.13809734  1.46008171]]]
16,[[[ 3.07147201 -0.110336    1.6769159 ]]],[[[-0.72499282 -0.13914717  1.45998763]]]
16,[[[-3.27053841  0.20917976  0.0869733 ]]],[[[-0.73742679 -0.1429285   1.48456112]]]
16,[[[ 3.07329047 -0.1106372   1.6782253 ]]],[[[-0.72489988 -0.14124652  1.45980041]]]
16,[[[ 2.99760492 -0.20954942 -0.07843637]]],[[[-0.72621837 -0.14266449  1.46252955]]]
16,[[[ 3.05294328 -0.10176111  1.62910898]]],[[[-0.73212456 -0.14447264  1.47649784]]]
16,[[[-3.27040293  0.2087928   0.0879522 ]]],[[[-0.73508776 -0.14612181  1.48418434]]]
16,[[[ 3.01371226 -0.20221969 -0.13945348]]],[[[-0.72665748 -0.14752734  1.46875484]]]
16,[[[ 2.99802556 -0.1909616  -0.08170497]]],[[[-0.73270331 -0.15038015  1.4837133 ]]]
16,[[[ 3.02848381 -0.12500536  1.62994455]]],[[[-0.73097449 -0.15064111  1.48448419]]]
16,[[[ 3.11647801 -0.09437715  1.57074151]]],[[[-0.74163358 -0.15256302  1.50888741]]]
16,[[[ 3.06337233 -0.10270958  1.62067893]]],[[[-0.72439396 -0.14870603  1.47601166]]]
16,[[[ 3.06430705 -0.10277502  1.61910905]]],[[[-0.72331069 -0.14870323  1.47598445]]]
16,[[[ 3.04803848 -0.09077749  1.66857572]]],[[[-0.72155039 -0.14946432  1.47293812]]]
16,[[[ 3.05569982 -0.15143392 -0.12022445]]],[[[-0.73687188 -0.15322234  1.50651852]]]
16,[[[ 3.02505367 -0.19204382 -0.10104613]]],[[[-0.72894788 -0.1524058   1.4930897 ]]]
16,[[[ 3.12322291 -0.09483012  1.56169745]]],[[[-0.73488673 -0.15361827  1.50850915]]]
16,[[[ 3.0248541  -0.19196223 -0.10140204]]],[[[-0.72675659 -0.15240031  1.49303544]]]
16,[[[-3.27121458  0.20783143  0.09136508]]],[[[-0.72170068 -0.15140496  1.48320721]]]
16,[[[-3.27121458  0.20783143  0.09136508]]],[[[-0.72170068 -0.15140496  1.48320721]]]
16,[[[ 3.02277954 -0.1132881   1.66608554]]],[[[-0.71990953 -0.15137     1.48109212]]]
16,[[[ 3.07339156 -0.10668172  1.61644138]]],[[[-0.73680687 -0.15546858  1.51583356]]]
16,[[[ 3.00279552 -0.20470527 -0.03975924]]],[[[-0.74171898 -0.15743778  1.52606926]]]
16,[[[ 2.99461602 -0.17264411 -0.083303  ]]],[[[-0.73114021 -0.1555824   1.50541224]]]
16,[[[ 2.99475372 -0.172558   -0.08348783]]],[[[-0.73109202 -0.15666397  1.50531294]]]
16,[[[ 3.05395122 -0.15153535 -0.12156112]]],[[[-0.7316389  -0.15752519  1.50586345]]]
16,[[[ 3.05602981 -0.1508454  -0.12141784]]],[[[-0.73235299 -0.15865339  1.50620947]]]
16,[[[ 3.07823319 -0.10733258  1.61955364]]],[[[-0.73662467 -0.16092494  1.51545853]]]
16,[[[ 3.0269226  -0.15026721 -0.10105584]]],[[[-0.72809033 -0.16093725  1.49689129]]]
16,[[[ 2.99737822 -0.13612758  1.67723143]]],[[[-0.72365649 -0.16073903  1.48824311]]]
16,[[[ 2.99570879 -0.17208783 -0.08439902]]],[[[-0.73191779 -0.16315568  1.50476662]]]
16,[[[ 3.09867366 -0.11981695  1.56932707]]],[[[-0.7389389  -0.16565482  1.51851871]]]
16,[[[ 3.08213985 -0.10791677  1.62422958]]],[[[-0.7375579  -0.16638251  1.51511873]]]
16,[[[ 3.08310803 -0.10804795  1.62484802]]],[[[-0.73752246 -0.16747318  1.5150459 ]]]
16,[[[ 3.02765059 -0.14986964 -0.10155762]]],[[[-0.72901143 -0.16632838  1.49655417]]]
16,[[[ 3.08407623 -0.10817928  1.62546591]]],[[[-0.73748716 -0.16856377  1.51497334]]]
16,[[[-3.23450133  0.1729551   0.06098598]]],[[[-0.75063943 -0.17188382  1.54154299]]]
16,[[[ 3.02464529 -0.17295365 -0.10267944]]],[[[-0.73710877 -0.16973686  1.51486783]]]
16,[[[ 3.03860486 -0.16238679 -0.05757263]]],[[[-0.74947011 -0.17299002  1.54143651]]]
16,[[[ 2.99641124 -0.1715149  -0.08566287]]],[[[-0.73052511 -0.16963419  1.50414487]]]
16,[[[ 3.09658179 -0.07607533  1.56656445]]],[[[-0.73801999 -0.17213839  1.5222967 ]]]
16,[[[ 3.08979025 -0.10878842  1.62257394]]],[[[-0.73404698 -0.17182534  1.51467275]]]
16,[[[ 3.03869428 -0.16213598 -0.05827936]]],[[[-0.74709552 -0.17631123  1.54114839]]]
16,[[[ 3.03888593 -0.1620107  -0.05856883]]],[[[-0.74702244 -0.17852942  1.54099754]]]
16,[[[ 3.02548931 -0.17215422 -0.10411051]]],[[[-0.73460673 -0.17845272  1.51423756]]]
16,[[[ 3.05015429 -0.17159914 -0.00842063]]],[[[-0.74917285 -0.1833212   1.5437188 ]]]
16,[[[ 3.09851379 -0.10998543  1.62808318]]],[[[-0.73374073 -0.18163505  1.5140404 ]]]
16,[[[-3.280556    0.22459723 -0.07647378]]],[[[-0.73950631 -0.18679411  1.53761109]]]
16,[[[ 3.04757747 -0.19031513 -0.00941396]]],[[[-0.72054564 -0.18676428  1.5193431 ]]]
16,[[[ 3.04663145 -0.19001495 -0.01054659]]],[[[-0.70930778 -0.18890922  1.51886556]]]
16,[[[ 3.01131829e+00 -2.11551841e-01  5.12081012e-04]]],[[[-0.70339489 -0.19259005  1.52395209]]]
16,[[[ 2.93818182 -0.23100191  0.01404254]]],[[[-0.68820019 -0.19761334  1.50941343]]]
16,[[[ 3.18797905 -0.1506325   1.61790114]]],[[[-0.66168543 -0.20208481  1.46921365]]]
16,[[[ 3.18797905 -0.1506325   1.61790114]]],[[[-0.66168543 -0.20208481  1.46921365]]]
16,[[[ 3.18797905 -0.1506325   1.61790114]]],[[[-0.66168543 -0.20208481  1.46921365]]]
16,[[[ 3.09452687 -0.09320476 -0.15618199]]],[[[-0.61400303 -0.23628075  1.43686118]]]
16,[[[ 3.05044219 -0.17610798 -0.02492892]]],[[[-0.6063634  -0.24808686  1.43424233]]]
16,[[[ 3.12499491 -0.10978139 -0.05728873]]],[[[-0.59037966 -0.25120668  1.40667462]]]
16,[[[ 3.10594149 -0.13535206  0.07613424]]],[[[-0.58307394 -0.25524732  1.40081931]]]
16,[[[ 3.10626412 -0.15311953  0.07794089]]],[[[-0.5695501  -0.25661179  1.38217292]]]
16,[[[ 3.3509259  -0.06002121  1.25006099]]],[[[-0.5462344  -0.25321966  1.33838947]]]
16,[[[ 3.24643278 -0.08863313  1.37201369]]],[[[-0.52577262 -0.25024651  1.29290968]]]
16,[[[ 3.22295251 -0.07863228  1.32124038]]],[[[-0.51802995 -0.25233508  1.27501878]]]
16,[[[ 3.14123895e+00 -7.10522321e-02 -1.52351169e-03]]],[[[-0.51031348 -0.25176439  1.25215507]]]
16,[[[ 3.28204435 -0.06213585  1.26526741]]],[[[-0.50790783 -0.25239194  1.24125862]]]
16,[[[ 3.14131079e+00 -6.79514915e-02 -1.50512669e-03]]],[[[-0.49077522 -0.2460528   1.19782161]]]
16,[[[ 3.34461833 -0.04356601  1.20121254]]],[[[-0.49190077 -0.24923043  1.20642255]]]
16,[[[-3.14094323e+00  3.31008930e-02  1.49600207e-03]]],[[[-0.47642723 -0.24439529  1.17318233]]]
16,[[[ 3.1400414 -0.0494668 -0.0043134]]],[[[-0.46998    -0.24352042  1.1598931 ]]]
16,[[[ 3.14138934e+00 -6.51043707e-02 -1.49844039e-03]]],[[[-0.46453948 -0.24248184  1.14800816]]]
16,[[[-3.10910851  0.02788098  0.01731159]]],[[[-0.45795273 -0.24078019  1.13222936]]]
16,[[[-3.11079583  0.04362341  0.01968074]]],[[[-0.45195706 -0.23917691  1.11991359]]]
16,[[[ 3.3055486  -0.05572638  1.25584479]]],[[[-0.44805874 -0.23779057  1.11585689]]]
16,[[[ 3.11529318 -0.0611567   0.06127076]]],[[[-0.44440047 -0.23538379  1.10770209]]]
16,[[[-2.54104911  0.02639684 -0.96276994]]],[[[-0.43782012 -0.23022734  1.08597403]]]
16,[[[-2.53942585  0.05876089 -1.07563111]]],[[[-0.43272    -0.22467395  1.06429201]]]
16,[[[-3.14751406  0.05055122  0.04423762]]],[[[-0.43301566 -0.2204508   1.0582288 ]]]
16,[[[ 3.23418193 -0.0652511   1.33218263]]],[[[-0.43241328 -0.21546169  1.05601333]]]
16,[[[-2.51942899  0.03844581 -1.1066673 ]]],[[[-0.42390644 -0.20595844  1.03618745]]]
16,[[[-2.52248848  0.02006754 -1.0137034 ]]],[[[-0.43001666 -0.20381659  1.04645113]]]
16,[[[-3.16675605  0.06266285 -0.01234923]]],[[[-0.43695785 -0.20273724  1.05389122]]]
16,[[[ 3.10637008 -0.05231673 -0.02898009]]],[[[-0.43123091 -0.19598223  1.03238223]]]
16,[[[ 3.18702745 -0.07063027  1.39489673]]],[[[-0.4283528  -0.19119936  1.02350537]]]
16,[[[-2.53609222  0.04797469 -1.13066476]]],[[[-0.42155721 -0.18330982  1.00772468]]]
16,[[[-2.56883437  0.08000256 -1.21961829]]],[[[-0.40940158 -0.17068239  0.98127255]]]
16,[[[ 3.12980281 -0.04915302 -0.12753326]]],[[[-0.41346668 -0.16437273  0.99194693]]]
16,[[[-2.57561457  0.03517871 -1.14925293]]],[[[-0.41646893 -0.15866489  0.99860565]]]
16,[[[-2.57947504  0.03914004 -1.10273479]]],[[[-0.42217528 -0.15655702  1.00484787]]]
16,[[[-3.17555305  0.08176656  0.02576672]]],[[[-0.42182525 -0.15463399  0.99518355]]]
16,[[[ 3.10545978 -0.07999909 -0.0249982 ]]],[[[-0.42399874 -0.15463725  0.99520481]]]
16,[[[ 3.10549369 -0.08005313 -0.02480701]]],[[[-0.42545489 -0.15392014  0.99523564]]]
16,[[[ 3.09542733 -0.07233072 -0.06051246]]],[[[-0.4181011  -0.14987867  0.9759426 ]]]
16,[[[ 3.21149998 -0.05970246  1.38468449]]],[[[-0.42176889 -0.1493484   0.98147698]]]
16,[[[ 3.14793912 -0.06232621  1.39488351]]],[[[-0.41997198 -0.14752023  0.97403162]]]
16,[[[ 3.08229773 -0.09320362 -0.00799561]]],[[[-0.41717516 -0.14514345  0.96442785]]]
16,[[[ 3.16254124 -0.06586588  1.43134971]]],[[[-0.41178443 -0.1405854   0.95107943]]]
16,[[[ 3.07459409 -0.09900932 -0.04497118]]],[[[-0.41481163 -0.1389272   0.95414338]]]
16,[[[ 3.18346998 -0.04349438  1.39483501]]],[[[-0.41720022 -0.13778108  0.95676447]]]
16,[[[ 3.09141892 -0.08583644  0.02918332]]],[[[-0.41963195 -0.13775793  0.95808732]]]
16,[[[-2.58207736  0.05899796 -1.14451161]]],[[[-0.41744215 -0.13666592  0.95258131]]]
17,[[[ 3.29140672 -0.06340812  1.494531  ]]],[[[-0.8245116  -0.26735441  1.62819736]]]
17,[[[ 3.01781352e+00 -1.79221477e-01 -2.48500408e-03]]],[[[-0.81079576 -0.26103257  1.61578581]]]
17,[[[ 2.98577505 -0.17274619  0.06252756]]],[[[-0.81539219 -0.26369302  1.62673109]]]
17,[[[ 2.98344317 -0.17897469  0.00739238]]],[[[-0.80140938 -0.25945953  1.59881724]]]
17,[[[-3.25429161e+00  1.93127110e-01  3.20696909e-03]]],[[[-0.8094949  -0.26333442  1.61552733]]]
17,[[[ 2.98576888 -0.17265853  0.06186589]]],[[[-0.81402705 -0.26599215  1.62635969]]]
17,[[[-3.31389765  0.23553565 -0.13063477]]],[[[-0.81485969 -0.26706391  1.62745304]]]
17,[[[-3.25413738  0.19300885  0.00361503]]],[[[-0.80939387 -0.26564482  1.61532557]]]
17,[[[ 2.98620716 -0.17260567  0.06111952]]],[[[-0.81504538 -0.26947786  1.62603872]]]
17,[[[ 3.01830916 -0.17894813 -0.00362004]]],[[[-0.81049216 -0.26796399  1.6151804 ]]]
17,[[[ 2.98699591 -0.17216831  0.05803419]]],[[[-0.81593392 -0.26997122  1.62545935]]]
17,[[[ 3.01632189 -0.17955093 -0.00407103]]],[[[-0.81071632 -0.2690161   1.61446078]]]
17,[[[ 3.23860069 -0.08344107  1.54426754]]],[[[-0.82593898 -0.27471833  1.64395893]]]
17,[[[ 2.984509   -0.17869588  0.00604193]]],[[[-0.80337384 -0.26745924  1.598113  ]]]
17,[[[ 2.984509   -0.17869588  0.00604193]]],[[[-0.80337384 -0.26745924  1.598113  ]]]
17,[[[ 3.01859605 -0.17889168 -0.00388509]]],[[[-0.81159063 -0.27028288  1.61503602]]]
17,[[[ 2.98655725 -0.17258069  0.06065836]]],[[[-0.81613309 -0.27180627  1.62585698]]]
17,[[[ 2.98435867 -0.17864937  0.0059054 ]]],[[[-0.8021766  -0.26744639  1.59803601]]]
17,[[[ 2.98435867 -0.17864937  0.0059054 ]]],[[[-0.8021766  -0.26744639  1.59803601]]]
17,[[[ 2.98655725 -0.17258069  0.06065836]]],[[[-0.81613309 -0.27180627  1.62585698]]]
17,[[[ 3.02562081 -0.14768942  0.05202838]]],[[[-0.81434664 -0.27090804  1.62229438]]]
17,[[[ 2.98655725 -0.17258069  0.06065836]]],[[[-0.81613309 -0.27180627  1.62585698]]]
17,[[[ 3.23962938 -0.08348143  1.54252546]]],[[[-0.82471335 -0.27470694  1.64389127]]]
17,[[[ 2.98487685 -0.21574774  0.05432016]]],[[[-0.81225193 -0.2707088   1.61929145]]]
17,[[[ 2.98426539 -0.21620951  0.05715123]]],[[[-0.81249638 -0.27137797  1.61977972]]]
17,[[[ 3.01855854 -0.17880964 -0.00418113]]],[[[-0.810342   -0.27142828  1.61488098]]]
17,[[[ 2.9847029  -0.21078509  0.11253877]]],[[[-0.82603528 -0.27858944  1.64678859]]]
17,[[[ 2.9852222  -0.2156222   0.05325253]]],[[[-0.81198462 -0.27531619  1.6187582 ]]]
17,[[[ 2.98475723 -0.1783324   0.0046259 ]]],[[[-0.80067666 -0.27312538  1.5973545 ]]]
17,[[[ 2.98750919 -0.17189625  0.05576218]]],[[[-0.81416625 -0.27920103  1.62428305]]]
17,[[[ 2.9497547  -0.19551056  0.05954898]]],[[[-0.81477496 -0.28089189  1.62549993]]]
17,[[[ 2.9850876  -0.17816846  0.00394741]]],[[[-0.80049672 -0.27653899  1.59699528]]]
17,[[[ 2.98717099 -0.1722785   0.05808088]]],[[[-0.81429495 -0.2821912   1.62454059]]]
17,[[[ 2.9870874  -0.17221316  0.05770782]]],[[[-0.81300343 -0.2833299   1.62431321]]]
17,[[[ 2.98700462 -0.17214715  0.05733429]]],[[[-0.81171236 -0.28446832  1.62408606]]]
17,[[[ 2.98701281 -0.17204848  0.05668919]]],[[[-0.81035516 -0.28676072  1.62372567]]]
17,[[[ 2.98752876 -0.17150153  0.05320478]]],[[[-0.8087408  -0.2883712   1.62284725]]]
17,[[[ 3.02540639 -0.14726987  0.04824865]]],[[[-0.80505692 -0.2881804   1.62016651]]]
17,[[[ 3.26201196 -0.08452802  1.53843376]]],[[[-0.81413256 -0.29102172  1.64177806]]]
17,[[[ 3.05322601 -0.13349067 -0.01862891]]],[[[-0.80871976 -0.28935543  1.6334737 ]]]
17,[[[ 3.05313804 -0.13346384 -0.01872234]]],[[[-0.80751735 -0.28934894  1.63343693]]]
17,[[[ 3.26509211 -0.08466019  1.53316181]]],[[[-0.81046013 -0.29098482  1.6415712 ]]]
17,[[[ 3.02097651 -0.1717451   0.04508042]]],[[[-0.80951728 -0.2915016   1.64051048]]]
17,[[[-3.24925544  0.18379548 -0.04879582]]],[[[-0.80804954 -0.29161523  1.64115285]]]
17,[[[-3.24940057  0.18378596 -0.04872185]]],[[[-0.80682564 -0.29160294  1.64108351]]]
17,[[[-3.24954593  0.18377632 -0.04864736]]],[[[-0.80560178 -0.29159063  1.64101404]]]
17,[[[ 3.01616717 -0.15783845 -0.00929265]]],[[[-0.80400346 -0.29111792  1.63834576]]]
17,[[[ 3.05276599 -0.13328497 -0.01932731]]],[[[-0.80147092 -0.29048837  1.63318137]]]
17,[[[ 3.05276599 -0.13328497 -0.01932731]]],[[[-0.80147092 -0.29048837  1.63318137]]]
17,[[[-3.28358756  0.20945799 -0.11972786]]],[[[-0.81905883 -0.29751736  1.67091531]]]
17,[[[ 3.02048485 -0.15125204  0.04808298]]],[[[-0.81729464 -0.29727737  1.66791234]]]
17,[[[ 3.02054669 -0.15122871  0.04785494]]],[[[-0.81723877 -0.29846675  1.66779825]]]
17,[[[-3.2226849   0.1661572   0.02371002]]],[[[-0.81067683 -0.29646847  1.65499557]]]
17,[[[ 3.0206087  -0.15120519  0.04762744]]],[[[-0.81718302 -0.299656    1.66768441]]]
17,[[[-3.24465462  0.17722824 -0.11484672]]],[[[-0.81852224 -0.30124945  1.6698191 ]]]
17,[[[ 3.01662721 -0.15758273 -0.01020222]]],[[[-0.80376307 -0.29697074  1.6378556 ]]]
17,[[[ 3.02100272 -0.15113376  0.04679757]]],[[[-0.81820587 -0.30442515  1.6673047 ]]]
17,[[[ 3.02106524 -0.1511095   0.04657302]]],[[[-0.81815061 -0.30561384  1.66719202]]]
17,[[[ 3.01690424 -0.1574279  -0.01074212]]],[[[-0.80362032 -0.30048128  1.63756453]]]
17,[[[ 3.02112791 -0.15108507  0.04634899]]],[[[-0.81809547 -0.30680242  1.66707958]]]
17,[[[-2.41358122  0.04510915 -1.12866848]]],[[[-0.81871377 -0.30797004  1.66745671]]]
17,[[[ 3.02139647 -0.15106047  0.04597803]]],[[[-0.8192299  -0.30919274  1.66692852]]]
17,[[[ 3.0214593  -0.15103566  0.04575586]]],[[[-0.81917502 -0.31038102  1.66681677]]]
17,[[[-2.41125537  0.04510999 -1.12794385]]],[[[-0.81860315 -0.31034657  1.66723135]]]
17,[[[-3.28279318  0.20919029 -0.1154629 ]]],[[[-0.81944988 -0.31174863  1.669243  ]]]
17,[[[ 3.02138027 -0.15098561  0.04545816]]],[[[-0.81787606 -0.31155554  1.66663219]]]
17,[[[-3.2845697   0.21461647 -0.05352181]]],[[[-0.80473389 -0.30749359  1.64167246]]]
17,[[[ 3.0253587  -0.16528276  0.10424628]]],[[[-0.81664686 -0.31310629  1.66846002]]]
17,[[[ 3.08939929 -0.13139527 -0.03750202]]],[[[-0.80571638 -0.30971888  1.64730215]]]
17,[[[ 3.02108231 -0.15085805  0.04478317]]],[[[-0.8140353  -0.31389008  1.66619007]]]
17,[[[ 3.02114715 -0.15083204  0.044562  ]]],[[[-0.81398124 -0.31507769  1.66607935]]]
17,[[[ 3.0212773  -0.1507795   0.04412124]]],[[[-0.81387347 -0.31745255  1.66585862]]]
17,[[[ 3.06164408 -0.12472119  0.03251543]]],[[[-0.81269548 -0.31982689  1.66097837]]]
17,[[[ 3.02559694 -0.16530091  0.10203844]]],[[[-0.81615768 -0.32259439  1.66745988]]]
17,[[[ 3.02565929 -0.16530308  0.10149254]]],[[[-0.81603648 -0.32496503  1.66721207]]]
17,[[[ 3.02565929 -0.16530308  0.10149254]]],[[[-0.81603648 -0.32496503  1.66721207]]]
17,[[[ 3.02565929 -0.16530308  0.10149254]]],[[[-0.81603648 -0.32496503  1.66721207]]]
17,[[[ 3.0192708  -0.21017176  0.09576235]]],[[[-0.78461988 -0.33104549  1.6582892 ]]]
17,[[[ 2.97906251 -0.20856213  0.09368397]]],[[[-0.76431697 -0.33110789  1.63479376]]]
17,[[[-3.25281128  0.18163656 -0.03570601]]],[[[-0.75597745 -0.33776121  1.63403806]]]
17,[[[ 3.22270138 -0.13830819  1.64582113]]],[[[-0.72608061 -0.33919252  1.58721496]]]
17,[[[ 3.22270138 -0.13830819  1.64582113]]],[[[-0.72608061 -0.33919252  1.58721496]]]
17,[[[ 3.22270138 -0.13830819  1.64582113]]],[[[-0.72608061 -0.33919252  1.58721496]]]
17,[[[ 3.22270138 -0.13830819  1.64582113]]],[[[-0.72608061 -0.33919252  1.58721496]]]
17,[[[ 3.22270138 -0.13830819  1.64582113]]],[[[-0.72608061 -0.33919252  1.58721496]]]
17,[[[ 3.0976428  -0.09040463 -0.04335282]]],[[[-0.61731416 -0.38037691  1.4508084 ]]]
17,[[[ 3.09820035 -0.14835056 -0.04618541]]],[[[-0.60303067 -0.38230984  1.42757487]]]
17,[[[ 3.06867857 -0.14139936  0.0113109 ]]],[[[-0.58350696 -0.38231514  1.39635818]]]
17,[[[ 3.06867857 -0.14139936  0.0113109 ]]],[[[-0.58350696 -0.38231514  1.39635818]]]
17,[[[ 3.0753638  -0.11366602  0.00777369]]],[[[-0.54031511 -0.37480247  1.31408593]]]
17,[[[-2.40636672  0.05650181 -0.97579909]]],[[[-0.52606365 -0.37450785  1.28104968]]]
17,[[[ 3.18519476 -0.03948508 -0.11681295]]],[[[-0.51043248 -0.36855517  1.24025835]]]
17,[[[-2.39057492  0.05365445 -0.9746552 ]]],[[[-0.50540245 -0.36944372  1.22429687]]]
17,[[[-2.36140466  0.02493164 -0.96630014]]],[[[-0.49639623 -0.36722259  1.20038621]]]
17,[[[ 3.16994214 -0.03178053 -0.00880834]]],[[[-0.48756404 -0.36575851  1.18317674]]]
17,[[[-3.12214527  0.02003904  0.09483367]]],[[[-0.46820687 -0.35635351  1.14269018]]]
17,[[[-3.11760161  0.01655452  0.0507885 ]]],[[[-0.46315334 -0.35776659  1.13338726]]]
17,[[[ 3.16433677 -0.01640728 -0.05026175]]],[[[-0.45347096 -0.35341768  1.11067822]]]
17,[[[-3.11655256  0.03075178  0.05048064]]],[[[-0.44908697 -0.35323392  1.09945156]]]
17,[[[-3.11255462  0.02819964  0.00651172]]],[[[-0.44426417 -0.35295053  1.09057248]]]
17,[[[-3.07252831e+00 -6.09243995e-04  1.02280737e-01]]],[[[-0.42985511 -0.34484136  1.06081036]]]
17,[[[-3.12157316e+00  2.56625181e-03  8.43721809e-02]]],[[[-0.42255091 -0.34021997  1.04653742]]]
17,[[[-3.1226219   0.01726822  0.08509143]]],[[[-0.42042645 -0.33778535  1.03615803]]]
17,[[[-2.34543708  0.02015793 -0.98828918]]],[[[-0.41726817 -0.33337774  1.02039011]]]
17,[[[-3.09893935  0.01526634  0.09075803]]],[[[-0.42237764 -0.33345325  1.02403782]]]
17,[[[ 3.18495856 -0.0136007  -0.0537878 ]]],[[[-0.41978411 -0.32732992  1.01598592]]]
17,[[[ 3.17816189 -0.01699124 -0.08898508]]],[[[-0.41461573 -0.31930596  1.00521958]]]
17,[[[-3.07824396 -0.02824628  0.09938596]]],[[[-0.41394405 -0.31403898  1.00182243]]]
17,[[[-2.39025886  0.03108403 -1.07296091]]],[[[-0.41781768 -0.31209854  1.00485781]]]
17,[[[-3.12005235e+00 -9.79901107e-05  4.72116920e-02]]],[[[-0.41984213 -0.30878635  0.99946751]]]
17,[[[-3.09221432 -0.00466746  0.01681663]]],[[[-0.42141528 -0.30648197  0.99849229]]]
17,[[[ 3.16080143 -0.04331296 -0.04553885]]],[[[-0.41820288 -0.29958228  0.99001307]]]
17,[[[ 3.24075613 -0.09060109  1.50774777]]],[[[-0.41399267 -0.29043549  0.98328388]]]
17,[[[ 3.22841948  0.01212997 -0.17141365]]],[[[-0.41563822 -0.28417156  0.9889678 ]]]
17,[[[-2.3957259   0.0358315  -1.10955384]]],[[[-0.41053158 -0.27325758  0.97800173]]]
17,[[[-3.14588427  0.03247822  0.03772193]]],[[[-0.42688654 -0.2788764   1.01057498]]]
17,[[[ 3.12028118 -0.04176347  0.04520309]]],[[[-0.43274169 -0.27952576  1.01490537]]]
17,[[[ 3.14197098e+00 -2.82143394e-02 -1.26556048e-03]]],[[[-0.43115782 -0.2765028   1.00263933]]]
17,[[[-2.42229227  0.03280654 -1.03711534]]],[[[-0.42862041 -0.27365717  0.99361089]]]
17,[[[-2.46341943  0.02711208 -1.02818987]]],[[[-0.43293977 -0.27559276  1.00192952]]]
17,[[[ 3.16468564 -0.02607833 -0.01061436]]],[[[-0.43020054 -0.27215141  0.99080314]]]
17,[[[ 3.16563817 -0.03979753 -0.00808414]]],[[[-0.42809487 -0.26962739  0.9822648 ]]]
17,[[[-2.45771562  0.05886166 -1.07832254]]],[[[-0.43148361 -0.27028141  0.98782182]]]
17,[[[-2.42299002  0.03221444 -1.05247764]]],[[[-0.42705477 -0.265636    0.97606809]]]
17,[[[-2.46116264  0.04849432 -1.03860299]]],[[[-0.43140798 -0.26554454  0.98356438]]]
17,[[[ 3.14660837 -0.05192283  0.03908897]]],[[[-0.43056215 -0.2626243   0.97738572]]]
17,[[[-3.11073737  0.03416957 -0.02667707]]],[[[-0.43153782 -0.26173735  0.97478122]]]
17,[[[ 3.15124264 -0.04765842  0.07579098]]],[[[-0.4304539  -0.26045606  0.96997934]]]
18,[[[ 0.39272909  3.1347083  -0.24107756]]],[[[-0.7683702  -0.19502367  1.52133101]]]
18,[[[ 0.38472142  3.11335052 -0.18617662]]],[[[-0.7810208  -0.1964857   1.56152174]]]
18,[[[0.18760618 2.18238335 0.57908588]]],[[[-0.7736684  -0.19465791  1.54778521]]]
