Dictionary,Rotation Vector,Translation Vector
17,[[[-3.20906589 -0.09498464  0.24473509]]],[[[-0.33092814 -0.36813605  1.06909134]]]
17,[[[-3.20832835 -0.09085463  0.2738708 ]]],[[[-0.33302037 -0.36352101  1.05847503]]]
17,[[[ 3.07327541  0.12296374 -0.33441627]]],[[[-0.33968985 -0.36294755  1.06188762]]]
17,[[[ 3.08216393  0.06466495 -0.30529942]]],[[[-0.34865965 -0.36344397  1.07532716]]]
17,[[[-3.14775146 -0.07953312  0.31845381]]],[[[-0.35118616 -0.3575607   1.07232393]]]
17,[[[ 3.09900935  0.07619517 -0.3100439 ]]],[[[-0.3538722  -0.35324974  1.07222012]]]
17,[[[-3.13003565 -0.07581915  0.32559942]]],[[[-0.35981251 -0.35037445  1.07895594]]]
17,[[[-3.12976753 -0.11016259  0.29124063]]],[[[-0.36703404 -0.35098738  1.08997109]]]
17,[[[-3.11200692 -0.12038291  0.33323073]]],[[[-0.37373793 -0.34927757  1.09453966]]]
17,[[[-3.12948706 -0.08115382  0.25485838]]],[[[-0.3814398  -0.34980964  1.10308976]]]
17,[[[-3.14947157 -0.02181454  0.21346399]]],[[[-0.38782735 -0.34923384  1.10822777]]]
17,[[[-3.12642645 -0.03691861  0.22032637]]],[[[-0.390609   -0.34551869  1.10472745]]]
17,[[[-3.1039498  -0.03619843  0.22928544]]],[[[-0.39738549 -0.34534055  1.11191938]]]
17,[[[-2.38334469  0.0388274  -1.06226372]]],[[[-0.40081652 -0.34243353  1.11214754]]]
17,[[[-3.12245673 -0.02627741  0.14136098]]],[[[-0.40758111 -0.34164166  1.11893625]]]
17,[[[-3.10104758 -0.02326812  0.1908351 ]]],[[[-0.40927943 -0.33680838  1.11304662]]]
17,[[[-3.10154104 -0.03834205  0.18717817]]],[[[-0.40820475 -0.33126052  1.10197613]]]
17,[[[-3.10441033 -0.03737159  0.1866639 ]]],[[[-0.41159814 -0.32950147  1.10143648]]]
17,[[[-3.07338882 -0.02702847  0.1603676 ]]],[[[-0.41849557 -0.33050638  1.11021802]]]
17,[[[-3.10117699 -0.02511471  0.14771522]]],[[[-0.41916907 -0.32676572  1.10299455]]]
17,[[[-3.10063894 -0.00936939  0.14412361]]],[[[-0.41774672 -0.3218668   1.0924789 ]]]
17,[[[-3.12115609e+00  3.03871798e-03  9.81613608e-02]]],[[[-0.41811306 -0.31807026  1.08625425]]]
17,[[[-3.09383374e+00  1.17301177e-03  1.08853619e-01]]],[[[-0.42311168 -0.31782315  1.0935712 ]]]
17,[[[-3.09636647 -0.01323225  0.10617131]]],[[[-0.42149094 -0.31253022  1.08278824]]]
17,[[[-3.09687522 -0.01309342  0.10610813]]],[[[-0.42455345 -0.31090286  1.0825906 ]]]
17,[[[-3.11734732e+00  9.96558334e-05  5.44581175e-02]]],[[[-0.42597759 -0.3086063   1.07728936]]]
17,[[[-3.07450394 -0.01419091  0.11662506]]],[[[-0.42536767 -0.30459394  1.06739335]]]
17,[[[-3.06524608 -0.00443837  0.0776459 ]]],[[[-0.42871648 -0.30441459  1.06949649]]]
17,[[[-3.09353054e+00 -1.55292269e-03  6.43067426e-02]]],[[[-0.42865294 -0.30260315  1.06309546]]]
17,[[[-3.09303044 -0.01641193  0.06173317]]],[[[-0.42681771 -0.2992518   1.05333626]]]
17,[[[-3.09331874 -0.01638741  0.06177554]]],[[[-0.42906564 -0.29845794  1.05323059]]]
17,[[[-3.06858405 -0.03349581  0.07697407]]],[[[-0.42943959 -0.29692948  1.04854173]]]
17,[[[-3.07763063  0.00493452 -0.02167467]]],[[[-0.4351886  -0.29952698  1.05702477]]]
17,[[[-3.09487973 -0.01606749  0.06027669]]],[[[-0.42734567 -0.29320644  1.03337633]]]
17,[[[-3.11378685 -0.0031304   0.009916  ]]],[[[-0.427269   -0.29189004  1.02871163]]]
17,[[[-3.10757556 -0.00689958 -0.02841893]]],[[[-0.42493583 -0.28935696  1.02044575]]]
17,[[[-3.11268595 -0.01829025  0.01241239]]],[[[-0.42525672 -0.28894162  1.01897383]]]
17,[[[-3.08066633 -0.02380295 -0.01930077]]],[[[-0.42531822 -0.289523    1.01781521]]]
17,[[[-3.10125802 -0.00929698 -0.0734755 ]]],[[[-0.42288934 -0.29034129  1.0129147 ]]]
17,[[[-2.45177482 -0.01847204 -0.94620981]]],[[[-0.41938087 -0.29023963  1.00551722]]]
17,[[[-2.43548480e+00  1.59316669e-03 -1.02360797e+00]]],[[[-0.40991754 -0.28601971  0.98287867]]]
17,[[[-2.43205572e+00  1.57423221e-03 -1.02203553e+00]]],[[[-0.40993487 -0.2881692   0.98291951]]]
17,[[[-2.44660605 -0.00713347 -0.99103193]]],[[[-0.40739015 -0.28807423  0.97597109]]]
17,[[[-3.13525797 -0.01709244 -0.03694854]]],[[[-0.40416497 -0.28827531  0.96888629]]]
17,[[[-2.42347302 -0.00867912 -1.02090749]]],[[[-0.39833626 -0.28739044  0.95722058]]]
17,[[[-2.41982501 -0.01934366 -1.01785005]]],[[[-0.39408453 -0.28821028  0.94907908]]]
17,[[[-2.42371581 -0.03823268 -0.94380292]]],[[[-0.39439017 -0.29245543  0.95228045]]]
17,[[[-2.4103991  -0.01902496 -1.00717166]]],[[[-0.38511412 -0.28980611  0.9331956 ]]]
17,[[[-2.39652494 -0.01205123 -1.06874788]]],[[[-0.37804455 -0.28754548  0.92054393]]]
17,[[[-2.41355699 -0.01091708 -1.07971222]]],[[[-0.37575219 -0.28798485  0.91821152]]]
17,[[[-2.40891298 -0.03873417 -1.00013278]]],[[[-0.3739061  -0.28952673  0.91733292]]]
17,[[[-2.3772526  -0.03235023 -1.04721309]]],[[[-0.36792301 -0.28810673  0.90711437]]]
17,[[[-2.39630343 -0.03152017 -1.055745  ]]],[[[-0.36519414 -0.28800874  0.90524699]]]
17,[[[-2.41582569 -0.03022138 -1.06922216]]],[[[-0.36203531 -0.28658052  0.90229036]]]
17,[[[-2.38861444 -0.02582112 -1.11333593]]],[[[-0.35730595 -0.28170078  0.89254085]]]
17,[[[-2.38985178 -0.05251715 -1.04630938]]],[[[-0.36267005 -0.28423659  0.9063095 ]]]
17,[[[-2.37805425 -0.04653642 -1.10910196]]],[[[-0.35820355 -0.28004128  0.89396617]]]
17,[[[-2.39215902 -0.0542602  -1.08874165]]],[[[-0.36235833 -0.28359409  0.90268559]]]
17,[[[-2.36263238 -0.06706976 -1.10188961]]],[[[-0.35991542 -0.28142398  0.89579865]]]
17,[[[-2.36366139 -0.06714803 -1.1023769 ]]],[[[-0.35990547 -0.28076695  0.89577419]]]
17,[[[-2.38201903 -0.06673122 -1.11962641]]],[[[-0.35866268 -0.27802394  0.89269281]]]
17,[[[-2.3850351  -0.06014465 -1.15744953]]],[[[-0.35946141 -0.27630493  0.89549199]]]
17,[[[-2.37524545 -0.07865443 -1.11334406]]],[[[-0.36248195 -0.27529619  0.90177336]]]
17,[[[-2.3788559  -0.08989226 -1.12118289]]],[[[-0.36644706 -0.2756208   0.90876012]]]
17,[[[-2.37686785 -0.07224185 -1.15650969]]],[[[-0.36603053 -0.2736316   0.90489503]]]
17,[[[-2.36411278 -0.0822114  -1.1464739 ]]],[[[-0.36483679 -0.27147242  0.89993112]]]
17,[[[-2.35287338 -0.08577292 -1.17423798]]],[[[-0.3646064  -0.26777044  0.8973632 ]]]
17,[[[-2.35403784 -0.07333438 -1.2437085 ]]],[[[-0.36184699 -0.26086095  0.88822034]]]
17,[[[-2.34847198 -0.08555965 -1.24227353]]],[[[-0.3675804  -0.2581676   0.89788263]]]
17,[[[-2.35218231 -0.07710708 -1.24821462]]],[[[-0.37303881 -0.25574177  0.90599232]]]
17,[[[-2.34365462 -0.07792612 -1.2416231 ]]],[[[-0.37624993 -0.25213701  0.90898365]]]
17,[[[-2.37795571 -0.08204355 -1.20865309]]],[[[-0.38218039 -0.25127217  0.91967499]]]
17,[[[-2.38378749 -0.09416357 -1.22036204]]],[[[-0.38604633 -0.24884581  0.92614265]]]
17,[[[-2.38576052 -0.07800199 -1.25554428]]],[[[-0.38544051 -0.24252814  0.92189663]]]
17,[[[-2.37962712 -0.09069172 -1.25086175]]],[[[-0.39113291 -0.24029047  0.9326629 ]]]
17,[[[-2.3788175 -0.0860843 -1.2941613]]],[[[-0.39349521 -0.23630449  0.93426053]]]
17,[[[-2.36729624 -0.09196645 -1.31655012]]],[[[-0.39436381 -0.232194    0.93271265]]]
17,[[[-2.37949996 -0.08296867 -1.33863966]]],[[[-0.39821928 -0.22977456  0.93661208]]]
17,[[[-2.40384009 -0.09741039 -1.30011004]]],[[[-0.41006128 -0.23209593  0.95952551]]]
17,[[[-2.40814534 -0.0861673  -1.29815376]]],[[[-0.4078358  -0.22637917  0.95231135]]]
17,[[[-2.41831747 -0.08217715 -1.35702844]]],[[[-0.40617433 -0.22082383  0.94844262]]]
17,[[[-2.43609624 -0.08546158 -1.38130732]]],[[[-0.40968105 -0.21721723  0.95905405]]]
17,[[[-2.42668127 -0.10556715 -1.40711519]]],[[[-0.41018951 -0.21246315  0.9635044 ]]]
17,[[[-2.45279147 -0.11349249 -1.39487521]]],[[[-0.41283362 -0.20980271  0.97301929]]]
17,[[[-2.45937759 -0.12749818 -1.39771987]]],[[[-0.41410066 -0.20806258  0.98060201]]]
17,[[[-2.46425973 -0.14133083 -1.40042003]]],[[[-0.41433059 -0.20719935  0.98749247]]]
17,[[[-2.4885425  -0.14896635 -1.38375093]]],[[[-0.41599756 -0.2080336   0.99748559]]]
17,[[[-2.47281873 -0.16970038 -1.40264804]]],[[[-0.41430697 -0.20809381  1.00212993]]]
17,[[[-2.49491246 -0.15225317 -1.37596297]]],[[[-0.4158402  -0.2107146   1.01561671]]]
17,[[[2.94631381 0.19261795 1.69165315]]],[[[-0.41111014 -0.21194692  1.01620611]]]
17,[[[-2.50676134 -0.16933268 -1.38968355]]],[[[-0.41445269 -0.21766889  1.03463985]]]
17,[[[-2.55113181 -0.1690096  -1.34690443]]],[[[-0.41395991 -0.22314989  1.04713385]]]
17,[[[2.94291542 0.20142299 1.64934938]]],[[[-0.40334626 -0.2215407   1.03693374]]]
17,[[[-2.56361229 -0.1700852  -1.41778515]]],[[[-0.40001359 -0.2222833   1.04837941]]]
17,[[[-2.56361229 -0.1700852  -1.41778515]]],[[[-0.40001359 -0.2222833   1.04837941]]]
17,[[[-2.60642672 -0.18381367 -1.38943628]]],[[[-0.39451963 -0.22289974  1.07797238]]]
17,[[[2.9290923  0.20020759 1.52057253]]],[[[-0.395746   -0.22634064  1.10036528]]]
17,[[[2.89983524 0.21879242 1.61983966]]],[[[-0.38927612 -0.2263846   1.09674016]]]
17,[[[-2.59133378 -0.18427938 -1.39019876]]],[[[-0.39010954 -0.23090095  1.1098392 ]]]
17,[[[-2.64341364 -0.20563725 -1.39489514]]],[[[-0.39837355 -0.24103066  1.14155555]]]
17,[[[-2.59260771 -0.19248204 -1.41567768]]],[[[-0.39554058 -0.24530106  1.1441223 ]]]
17,[[[2.94304804 0.21298159 1.50833478]]],[[[-0.40013093 -0.25472895  1.17025369]]]
17,[[[2.94233923 0.22014823 1.46858181]]],[[[-0.39983748 -0.25834278  1.18191127]]]
17,[[[-2.89239077 -0.39741377  0.42864341]]],[[[-0.39274593 -0.25501732  1.16752719]]]
17,[[[-2.89465654 -0.39743307  0.38641811]]],[[[-0.39913761 -0.25899979  1.19169333]]]
17,[[[-2.67005132 -0.22369183 -1.34094878]]],[[[-0.40568546 -0.26413328  1.2154365 ]]]
17,[[[ 3.3124297   0.45623882 -0.36634705]]],[[[-0.41428583 -0.27134827  1.24437978]]]
17,[[[-2.72957246 -0.22876771 -1.31084319]]],[[[-0.41498345 -0.27521105  1.25483426]]]
17,[[[ 3.31538468  0.46766336 -0.37628998]]],[[[-0.41763506 -0.28162516  1.27245512]]]
17,[[[ 3.31722989  0.46850922 -0.37707701]]],[[[-0.41413554 -0.28452431  1.27304064]]]
17,[[[-2.84132128 -0.40321505  0.35732575]]],[[[-0.41128755 -0.28646823  1.2734959 ]]]
17,[[[-2.70245789 -0.21477963 -1.24520257]]],[[[-0.42313259 -0.29905516  1.3199129 ]]]
17,[[[-2.89024503 -0.36891836 -0.10494363]]],[[[-0.46960671 -0.33725747  1.47410874]]]
17,[[[2.91888471 0.2266668  1.31043414]]],[[[-0.41490199 -0.30334714  1.31354803]]]
17,[[[-2.89079153 -0.36807932 -0.10393513]]],[[[-0.46182764 -0.34238298  1.47316012]]]
17,[[[-2.797021   -0.39324153  0.22034136]]],[[[-0.41379994 -0.31010866  1.33142519]]]
17,[[[ 3.40498142  0.4777513  -0.26954389]]],[[[-0.41045831 -0.30917075  1.33154345]]]
17,[[[ 3.38698126  0.48505029 -0.35082936]]],[[[-0.40635936 -0.30838677  1.33230954]]]
17,[[[-2.89003979 -0.17960924 -1.1521711 ]]],[[[-0.40544332 -0.3108852   1.34611094]]]
17,[[[-2.80785279 -0.36661196  0.19007725]]],[[[-0.40928032 -0.31721641  1.37045501]]]
17,[[[-2.79537338 -0.35683933  0.11091069]]],[[[-0.40626733 -0.31879346  1.36872046]]]
17,[[[-2.79433719 -0.35677985  0.10985606]]],[[[-0.40541224 -0.32088752  1.36918458]]]
17,[[[ 3.47315826  0.43743655 -0.1049517 ]]],[[[-0.40265633 -0.320667    1.3640716 ]]]
17,[[[3.02207495 0.16799625 1.05255084]]],[[[-0.4036186  -0.32532553  1.37727708]]]
17,[[[ 3.4695117   0.41721428 -0.0358322 ]]],[[[-0.40282787 -0.32837673  1.38509962]]]
17,[[[3.02720144 0.16822896 1.03952324]]],[[[-0.39673118 -0.32840559  1.3776249 ]]]
17,[[[-2.76194938 -0.31161485  0.02210691]]],[[[-0.39240765 -0.32809158  1.37236921]]]
17,[[[-2.96165487 -0.14944528 -0.90846048]]],[[[-0.39599634 -0.33302503  1.39166452]]]
17,[[[3.52843738 0.35489439 0.18422001]]],[[[-0.39711667 -0.33582085  1.40049601]]]
17,[[[3.53129988 0.35517462 0.18586012]]],[[[-0.39509334 -0.33785819  1.40052283]]]
17,[[[-3.01987732 -0.16288815 -0.55993084]]],[[[-0.39718676 -0.3460421   1.41914629]]]
17,[[[-2.89435749 -0.17439186 -0.71659575]]],[[[-0.39204888 -0.3463144   1.41094006]]]
17,[[[3.15193393 0.17042865 0.57429526]]],[[[-0.3962806  -0.35026647  1.41957964]]]
17,[[[-2.89247779 -0.23256823 -0.24746518]]],[[[-0.40552331 -0.35456644  1.43294912]]]
17,[[[3.1320162  0.16642516 0.4253088 ]]],[[[-0.4099221  -0.35406753  1.42757461]]]
17,[[[3.33693158 0.24783313 0.06936895]]],[[[-0.41837584 -0.35776858  1.43951657]]]
17,[[[3.12688638 0.14582707 0.43889765]]],[[[-0.42350857 -0.36159292  1.44837973]]]
17,[[[3.13470955 0.13052381 0.42722505]]],[[[-0.43391062 -0.36892348  1.47026833]]]
17,[[[3.12152274 0.1206661  0.25732386]]],[[[-0.43644844 -0.36921606  1.46082754]]]
17,[[[3.19956922 0.13189355 0.16798657]]],[[[-0.44473675 -0.37243513  1.46627183]]]
17,[[[-3.04742074 -0.12756651 -0.26842997]]],[[[-0.45550713 -0.37659727  1.48586152]]]
17,[[[3.09019498 0.0724399  0.35741339]]],[[[-0.45401892 -0.37091976  1.47495831]]]
17,[[[3.19959563 0.11090931 0.30572683]]],[[[-0.46359897 -0.37587348  1.50780931]]]
17,[[[3.14219525 0.08631067 0.16905179]]],[[[-0.45795078 -0.36859595  1.48936891]]]
17,[[[3.13902522 0.10875006 0.16607675]]],[[[-0.46651872 -0.37115929  1.50745565]]]
17,[[[3.21221997 0.12088899 0.16291934]]],[[[-0.47716962 -0.3751973   1.52843693]]]
17,[[[3.20917528 0.11779573 0.31470612]]],[[[-0.48762287 -0.37937307  1.5511919 ]]]
17,[[[-3.04460452 -0.06856473 -0.30050055]]],[[[-0.49008498 -0.37715891  1.55365113]]]
17,[[[3.12735638 0.08691467 0.27690791]]],[[[-0.48677402 -0.37395868  1.54847757]]]
17,[[[3.12678356 0.08677064 0.2787964 ]]],[[[-0.48448507 -0.37167915  1.548339  ]]]
17,[[[-3.02682962 -0.0957924  -0.29383225]]],[[[-0.49247248 -0.37685927  1.57478439]]]
17,[[[3.12788444 0.08719344 0.27886225]]],[[[-0.48684984 -0.37064692  1.54871976]]]
17,[[[3.20510295 0.12094415 0.06512303]]],[[[-0.48827622 -0.36900506  1.54778467]]]
17,[[[3.12936815 0.0878185  0.28021634]]],[[[-0.48926597 -0.36740463  1.54926026]]]
17,[[[3.12152563 0.0641059  0.29319274]]],[[[-0.49549419 -0.37073107  1.57169127]]]
17,[[[3.12214633 0.06564274 0.27803962]]],[[[-0.49515011 -0.36990261  1.57059187]]]
17,[[[-2.64549714 -0.11186345 -0.57843843]]],[[[-0.49625124 -0.37080646  1.57246297]]]
17,[[[3.21930061 0.12728105 0.16465588]]],[[[-0.49809402 -0.37271404  1.57173187]]]
17,[[[3.21856366 0.12713818 0.1636767 ]]],[[[-0.5003804  -0.37499978  1.57175469]]]
17,[[[3.12539864 0.10938022 0.29011048]]],[[[-0.50121424 -0.37658796  1.56997643]]]
17,[[[3.13049503 0.0880621  0.274774  ]]],[[[-0.49495731 -0.37420325  1.54949328]]]
17,[[[-2.69230783 -0.10129857 -0.72467411]]],[[[-0.50166988 -0.3825298   1.57253615]]]
17,[[[3.14519909 0.0901324  0.17109939]]],[[[-0.48816037 -0.3762787   1.53163765]]]
17,[[[3.14450728 0.08979825 0.17050787]]],[[[-0.48698012 -0.37955729  1.53141779]]]
17,[[[3.07092318 0.0604811  0.23658917]]],[[[-0.47421464 -0.3758804   1.50331472]]]
17,[[[3.04373949 0.05483192 0.30420968]]],[[[-0.45748514 -0.36893673  1.47232215]]]
17,[[[-3.05582911 -0.10272789 -0.28274546]]],[[[-0.44751976 -0.36638931  1.46762895]]]
17,[[[3.08788656 0.06967934 0.35038683]]],[[[-0.42980425 -0.35831316  1.43517209]]]
17,[[[3.03830946 0.07016728 0.29692604]]],[[[-0.41574076 -0.35440422  1.41125183]]]
17,[[[-3.13082659 -0.10005761 -0.15341696]]],[[[-0.40480915 -0.35255158  1.39290103]]]
17,[[[3.08333273 0.11234303 0.14199153]]],[[[-0.38609958 -0.34587724  1.35385574]]]
17,[[[-3.19606273 -0.09203281 -0.21549091]]],[[[-0.36864457 -0.33884595  1.31697506]]]
17,[[[3.11221766 0.12174982 0.2345903 ]]],[[[-0.35695367 -0.33764378  1.30135057]]]
17,[[[-2.49846687 -0.15766702 -0.54919996]]],[[[-0.3374862  -0.32744223  1.25132601]]]
17,[[[-2.49586222 -0.12223321 -0.65045398]]],[[[-0.3208559  -0.31906667  1.20597212]]]
17,[[[3.05155901 0.10076115 0.10391614]]],[[[-0.31339977 -0.32055121  1.1888449 ]]]
17,[[[-3.17895828 -0.11747933 -0.05681025]]],[[[-0.30094451 -0.3166747   1.1558605 ]]]
17,[[[-3.2714731  -0.08579147 -0.1877561 ]]],[[[-0.28216396 -0.30665512  1.10383105]]]
17,[[[-3.17468132 -0.12595567 -0.04706562]]],[[[-0.26858804 -0.30194984  1.07576826]]]
17,[[[3.07748973 0.11190262 0.14893945]]],[[[-0.24838216 -0.29035169  1.02777964]]]
17,[[[-2.47967102 -0.13396258 -0.50462651]]],[[[-0.23376848 -0.28105243  0.99000822]]]
17,[[[-3.16684138 -0.14015597  0.00582452]]],[[[-0.22288753 -0.27448328  0.95507993]]]
17,[[[-3.16577304 -0.13561022  0.00621837]]],[[[-0.21343541 -0.27000313  0.92318019]]]
17,[[[-3.16908844 -0.1295191  -0.03446539]]],[[[-0.20156057 -0.26361867  0.88434682]]]
17,[[[-3.20868957 -0.11379882 -0.10864604]]],[[[-0.1911801  -0.25727226  0.85108856]]]
17,[[[3.10153153 0.12664133 0.07038239]]],[[[-0.18167141 -0.25033952  0.81595982]]]
17,[[[3.16288414 0.143976   0.04813252]]],[[[-0.17476621 -0.24508494  0.790057  ]]]
17,[[[3.16183813 0.13787157 0.04620146]]],[[[-0.16621547 -0.23639377  0.75761259]]]
17,[[[-3.02306876 -0.13539265 -0.06039705]]],[[[-0.16130668 -0.22984152  0.73892703]]]
17,[[[-2.99487145 -0.13387071  0.00304763]]],[[[-0.15306245 -0.21963404  0.70990271]]]
17,[[[3.24029435 0.12408225 0.05806537]]],[[[-0.14587729 -0.21195624  0.68825075]]]
17,[[[-3.03528695 -0.12151207 -0.05990104]]],[[[-0.1409404  -0.20578338  0.66782944]]]
17,[[[3.23479956 0.13976571 0.01358837]]],[[[-0.14168867 -0.20438399  0.65939527]]]
17,[[[ 3.25322248  0.15004617 -0.03617897]]],[[[-0.14348288 -0.20238121  0.64692267]]]
17,[[[3.25554841 0.12585222 0.0536412 ]]],[[[-0.14593644 -0.20194626  0.64034871]]]
17,[[[ 3.32686271  0.14373609 -0.027648  ]]],[[[-0.14457007 -0.19767885  0.62625512]]]
17,[[[-2.6953191  -0.05558229 -0.579205  ]]],[[[-0.1454441  -0.19670925  0.62577384]]]
17,[[[-2.99853105 -0.09738279 -0.04040155]]],[[[-0.14487876 -0.19345799  0.61562783]]]
17,[[[3.33059151 0.12174942 0.02493499]]],[[[-0.14708737 -0.19349107  0.61690649]]]
17,[[[-2.94709702 -0.11789066 -0.00999121]]],[[[-0.14820886 -0.19162579  0.61273766]]]
17,[[[3.40160633 0.05278383 0.85109248]]],[[[-0.1499831  -0.19135733  0.61299654]]]
17,[[[-2.70227574 -0.0407495  -0.69655965]]],[[[-0.15144481 -0.19058784  0.61086704]]]
17,[[[3.32968092 0.12289011 0.05483756]]],[[[-0.15394542 -0.19262745  0.61309555]]]
17,[[[3.32767111 0.12258563 0.05538077]]],[[[-0.15530299 -0.19399329  0.61319159]]]
17,[[[ 3.36559503  0.12941819 -0.0200997 ]]],[[[-0.15383923 -0.19281856  0.60643712]]]
17,[[[-2.72937853 -0.01521906 -0.68337587]]],[[[-0.15339426 -0.19253614  0.60719468]]]
17,[[[-2.68507325 -0.01802732 -0.74359142]]],[[[-0.1525797  -0.1916341   0.60579176]]]
17,[[[-2.91845717 -0.09500136 -0.03355113]]],[[[-0.15324733 -0.19263702  0.60897963]]]
17,[[[-2.9335375  -0.08229432 -0.10119047]]],[[[-0.15421157 -0.19468131  0.61469776]]]
17,[[[3.35871055 0.09750893 0.0528367 ]]],[[[-0.15347555 -0.1944678   0.61299886]]]
17,[[[3.33130833 0.08456037 0.06422117]]],[[[-0.15335146 -0.19434177  0.614297  ]]]
17,[[[-2.96450305 -0.05185043 -0.13408379]]],[[[-0.1535577  -0.19474729  0.61660191]]]
17,[[[3.30222882 0.07212638 0.07074485]]],[[[-0.15312212 -0.19497372  0.61517305]]]
17,[[[-2.66515972 -0.0254108  -0.60785461]]],[[[-0.15362405 -0.19719576  0.61951187]]]
17,[[[3.30094091 0.07089523 0.07478397]]],[[[-0.15229184 -0.19728753  0.61542868]]]
17,[[[-2.96120609 -0.08330278  0.01197892]]],[[[-0.15084675 -0.19623166  0.6107937 ]]]
17,[[[3.3310474  0.08250834 0.07259849]]],[[[-0.15124887 -0.19718137  0.61481475]]]
17,[[[ 3.34134681  0.09655276 -0.03118632]]],[[[-0.1500409  -0.19586142  0.61245099]]]
17,[[[3.30257178 0.06718726 0.09880828]]],[[[-0.15026396 -0.1973421   0.61630064]]]
17,[[[3.36973588 0.08950516 0.05399188]]],[[[-0.15034301 -0.19831026  0.61701679]]]
17,[[[3.33135428 0.08158928 0.07648436]]],[[[-0.14996156 -0.19814089  0.6150254 ]]]
17,[[[3.33135428 0.08158928 0.07648436]]],[[[-0.14996156 -0.19814089  0.6150254 ]]]
17,[[[3.29801292 0.07055476 0.03911783]]],[[[-0.14930173 -0.19660611  0.61225833]]]
17,[[[3.30220038 0.07051037 0.07685739]]],[[[-0.15052138 -0.19685993  0.6154902 ]]]
17,[[[3.32713738 0.08395341 0.03008257]]],[[[-0.15181739 -0.19696514  0.61796817]]]
17,[[[-2.97022102 -0.07293621 -0.07353139]]],[[[-0.15287761 -0.19702129  0.6191659 ]]]
17,[[[3.27325538 0.05812805 0.08911894]]],[[[-0.15293876 -0.19634372  0.61625999]]]
17,[[[-2.97149585 -0.07319932 -0.07216068]]],[[[-0.15421399 -0.19745729  0.61912216]]]
17,[[[3.3303295  0.08352983 0.06811434]]],[[[-0.15297277 -0.19621209  0.61457074]]]
17,[[[-2.66112291 -0.02002896 -0.59636233]]],[[[-0.1529676  -0.19586872  0.61641239]]]
17,[[[3.33134635 0.08420626 0.06571194]]],[[[-0.15292861 -0.1948167   0.61438967]]]
17,[[[-2.97796955 -0.0740328  -0.03452105]]],[[[-0.15376891 -0.19484783  0.61547906]]]
17,[[[3.30456575 0.06850097 0.13286978]]],[[[-0.15543541 -0.19612083  0.61915419]]]
17,[[[-2.95400036 -0.08539312 -0.01288591]]],[[[-0.15466821 -0.19460207  0.61370081]]]
17,[[[3.30162404 0.07013922 0.08651149]]],[[[-0.15549752 -0.19494122  0.61577432]]]
17,[[[-2.96591982 -0.05289896 -0.12901222]]],[[[-0.15576349 -0.19470868  0.61647691]]]
17,[[[3.3020424  0.07066265 0.08471669]]],[[[-0.15591679 -0.19401303  0.61566436]]]
17,[[[-2.9722774  -0.0581805  -0.06726983]]],[[[-0.15755655 -0.19495651  0.61902261]]]
17,[[[3.30412752 0.0699538  0.12658866]]],[[[-0.15808829 -0.19561926  0.61898658]]]
17,[[[-3.00034813 -0.04463344 -0.12139712]]],[[[-0.15755195 -0.19550955  0.61646155]]]
17,[[[-2.69986843 -0.02724507 -0.54066688]]],[[[-0.15836995 -0.19659499  0.62041329]]]
17,[[[3.30901098 0.06323352 0.11563585]]],[[[-0.15733007 -0.19464625  0.61556722]]]
17,[[[3.26703587 0.04661009 0.13229869]]],[[[-0.15717209 -0.19398181  0.61584849]]]
17,[[[3.30504461 0.07041292 0.12555489]]],[[[-0.15807066 -0.19469853  0.61891599]]]
17,[[[3.27322151 0.05898065 0.12157439]]],[[[-0.15857582 -0.19557359  0.61912986]]]
17,[[[3.27238078 0.05880129 0.12140671]]],[[[-0.15903116 -0.19648025  0.61915488]]]
17,[[[3.27153696 0.05993635 0.08125775]]],[[[-0.15868478 -0.19626438  0.61600687]]]
17,[[[3.29900336 0.07064771 0.08285084]]],[[[-0.15860412 -0.19625845  0.61569737]]]
17,[[[-3.00101676 -0.0448173  -0.12021428]]],[[[-0.15844351 -0.19595365  0.6164506 ]]]
17,[[[3.29800006 0.04298917 0.20570724]]],[[[-0.15782351 -0.19556125  0.61632906]]]
17,[[[3.26498251 0.03331385 0.18765951]]],[[[-0.15729135 -0.19580505  0.61596755]]]
17,[[[3.2414451  0.04517983 0.12982272]]],[[[-0.15626339 -0.19567978  0.61272109]]]
17,[[[3.26862933 0.05395019 0.14193427]]],[[[-0.15634363 -0.19676764  0.61305462]]]
17,[[[-3.00497119 -0.04291836 -0.12224241]]],[[[-0.15517604 -0.19626175  0.60976525]]]
17,[[[3.30272748 0.0599048  0.12070038]]],[[[-0.15457882 -0.19636921  0.60913405]]]
17,[[[3.30289372 0.05972346 0.1215193 ]]],[[[-0.15414193 -0.19637549  0.60915397]]]
17,[[[3.26079795 0.04918125 0.18691046]]],[[[-0.15330019 -0.19623657  0.60898662]]]
17,[[[3.29091395 0.03866359 0.21313024]]],[[[-0.15278834 -0.19631158  0.60962963]]]
17,[[[3.26771598 0.05614618 0.08748886]]],[[[-0.15049508 -0.19427188  0.60289457]]]
17,[[[3.29640756 0.06434473 0.13584893]]],[[[-0.15077824 -0.19498857  0.60586619]]]
17,[[[-3.00542724 -0.03528739 -0.18692805]]],[[[-0.15054317 -0.19527545  0.60635954]]]
17,[[[3.26762558 0.05572013 0.08895329]]],[[[-0.14963375 -0.19472671  0.60294875]]]
