Gyro t,Gyro X, Gyro Y, Gyro Z,Accel t, Accel X, Accel Y, Accel Z 
17920148196999,0.39375,0.763817,-0.103153,17920148158574,-6.5918,2.88501,-15.9346
17920148280961,0.39375,0.763817,-0.103153,17920148242536,-6.5918,2.88501,-15.9346
17920148365015,0.39375,0.763817,-0.103153,17920148326590,-6.5918,2.88501,-15.9346
17920148449162,0.39375,0.763817,-0.103153,17920148410755,-6.5918,2.88501,-15.9346
17920148533309,0.39375,0.763817,-0.103153,17920148494883,-6.5918,2.88501,-15.9346
17920148617289,0.39375,0.763817,-0.103153,17920148578882,-6.5918,2.88501,-15.9346
17920148701325,0.39375,0.763817,-0.103153,17920148662936,-6.5918,2.88501,-15.9346
17920148785120,0.39375,0.763817,-0.103153,17920148746713,-6.5918,2.88501,-15.9346
17920148868970,0.39375,0.763817,-0.103153,17920148830508,-6.5918,2.88501,-15.9346
17920148952895,0.39375,0.763817,-0.103153,17920148914432,-6.5918,2.88501,-15.9346
17920149036801,0.39375,0.763817,-0.103153,17920148998339,-6.5918,2.88501,-15.9346
17920149120837,0.39375,0.763817,-0.103153,17920149082411,-6.5918,2.88501,-15.9346
17920149204669,0.39375,0.763817,-0.103153,17920149166280,-6.5918,2.88501,-15.9346
17920149288408,0.39375,0.763817,-0.103153,17920149250001,-6.5918,2.88501,-15.9346
17920149372444,0.39375,0.763817,-0.103153,17920149334056,-6.5918,2.88501,-15.9346
17920149456424,0.39375,0.763817,-0.103153,17920149417999,-6.5918,2.88501,-15.9346
17920149540386,0.39375,0.763817,-0.103153,17920149501905,-6.5918,2.88501,-15.9346
17920149624255,0.39375,0.763817,-0.103153,17920149585866,-6.5918,2.88501,-15.9346
17920149708087,0.39375,0.763817,-0.103153,17920149669717,-6.5918,2.88501,-15.9346
17920149791900,0.39375,0.763817,-0.103153,17920149753512,-6.5918,2.88501,-15.9346
17920149876177,0.39375,0.763817,-0.103153,17920149837640,-6.5918,2.88501,-15.9346
17920149960416,0.39375,0.763817,-0.103153,17920149922009,-6.5918,2.88501,-15.9346
17920150044285,0.39375,0.763817,-0.103153,17920150005897,-6.5918,2.88501,-15.9346
17920150128191,0.39375,0.763817,-0.103153,17920150089766,-6.5918,2.88501,-15.9346
17920150212153,0.39375,0.763817,-0.103153,17920150173709,-6.5918,2.88501,-15.9346
17920150296263,0.39375,0.763817,-0.103153,17920150257745,-6.5918,2.88501,-15.9346
17920150380317,0.39375,0.763817,-0.103153,17920150341947,-6.5918,2.88501,-15.9346
17920150464260,0.39375,0.763817,-0.103153,17920150425816,-6.5918,2.88501,-15.9346
17920150548166,0.39375,0.763817,-0.103153,17920150509722,-6.5918,2.88501,-15.9346
17920150631961,0.39375,0.763817,-0.103153,17920150593573,-6.5918,2.88501,-15.9346
17920150715960,0.39375,0.763817,-0.103153,17920150677461,-6.5918,2.88501,-15.9346
17920150799811,0.39375,0.763817,-0.103153,17920150761385,-6.5918,2.88501,-15.9346
17920150883661,0.39375,0.763817,-0.103153,17920150845254,-6.5918,2.88501,-15.9346
17920150967586,0.39375,0.763817,-0.103153,17920150929234,-6.5918,2.88501,-15.9346
17920151051418,0.39375,0.763817,-0.103153,17920151012955,-6.5918,2.88501,-15.9346
17920151135231,0.39375,0.763817,-0.103153,17920151096769,-6.5918,2.88501,-15.9346
17920151219137,0.39375,0.763817,-0.103153,17920151180638,-6.5918,2.88501,-15.9346
17920151303025,0.39375,0.763817,-0.103153,17920151264563,-6.5918,2.88501,-15.9346
17920151386894,0.39375,0.763817,-0.103153,17920151348469,-6.5918,2.88501,-15.9346
17920151470652,0.39375,0.763817,-0.103153,17920151432245,-6.5918,2.88501,-15.9346
17920151554465,0.39375,0.763817,-0.103153,17920151516022,-6.5918,2.88501,-15.9346
17920151638649,0.39375,0.763817,-0.103153,17920151600094,-6.5918,2.88501,-15.9346
17920151722630,0.39375,0.763817,-0.103153,17920151684186,-6.5918,2.88501,-15.9346
17920151806387,0.39375,0.763817,-0.103153,17920151767944,-6.5918,2.88501,-15.9346
17920151890349,0.39375,0.763817,-0.103153,17920151851905,-6.5918,2.88501,-15.9346
17920151974274,0.39375,0.763817,-0.103153,17920151935904,-6.5918,2.88501,-15.9346
17920152061735,0.39375,0.763817,-0.103153,17920152020680,-6.5918,2.88501,-15.9346
17920152160549,0.39375,0.763817,-0.103153,17920152122160,-6.5918,2.88501,-15.9346
17920152244621,0.39375,0.763817,-0.103153,17920152206196,-6.5918,2.88501,-15.9346
17920152328676,0.39375,0.763817,-0.103153,17920152290269,-6.5918,2.88501,-15.9346
17920152412508,0.39375,0.763817,-0.103153,17920152374082,-6.5918,2.88501,-15.9346
17920152496358,0.39375,0.763817,-0.103153,17920152457951,-6.5918,2.88501,-15.9346
17920152580042,0.39375,0.763817,-0.103153,17920152541691,-6.5918,2.88501,-15.9346
17920152663800,0.39375,0.763817,-0.103153,17920152625338,-6.5918,2.88501,-15.9346
17920152747688,0.39375,0.763817,-0.103153,17920152709262,-6.5918,2.88501,-15.9346
17920152831483,0.39375,0.763817,-0.103153,17920152793057,-6.5918,2.88501,-15.9346
17920152915259,0.39375,0.763817,-0.103153,17920152876852,-6.5918,2.88501,-15.9346
17920152999128,0.39375,0.763817,-0.103153,17920152960721,-6.5918,2.88501,-15.9346
17920153082886,0.39375,0.763817,-0.103153,17920153044479,-6.5918,2.88501,-15.9346
17920153166663,0.39375,0.763817,-0.103153,17920153128274,-6.5918,2.88501,-15.9346
17920153250643,0.39375,0.763817,-0.103153,17920153212236,-6.5918,2.88501,-15.9346
17920153334808,0.39375,0.763817,-0.103153,17920153296309,-6.5918,2.88501,-15.9346
17920153418677,0.39375,0.763817,-0.103153,17920153380270,-6.5918,2.88501,-15.9346
17920153502509,0.39375,0.763817,-0.103153,17920153464065,-6.5918,2.88501,-15.9346
17920153586526,0.39375,0.763817,-0.103153,17920153548064,-6.5918,2.88501,-15.9346
17920153670340,0.39375,0.763817,-0.103153,17920153631915,-6.5918,2.88501,-15.9346
17920153754116,0.39375,0.763817,-0.103153,17920153715710,-6.5918,2.88501,-15.9346
17920153837800,0.39375,0.763817,-0.103153,17920153799449,-6.5918,2.88501,-15.9346
17920153921595,0.39375,0.763817,-0.103153,17920153883188,-6.5918,2.88501,-15.9346
17920154005427,0.39375,0.763817,-0.103153,17920153966983,-6.5918,2.88501,-15.9346
17920154089167,0.39375,0.763817,-0.103153,17920154050778,-6.5918,2.88501,-15.9346
17920154172851,0.39375,0.763817,-0.103153,17920154134407,-6.5918,2.88501,-15.9346
17920154256590,0.39375,0.763817,-0.103153,17920154218220,-6.5918,2.88501,-15.9346
17920154340311,0.39375,0.763817,-0.103153,17920154301941,-6.5918,2.88501,-15.9346
17920154424032,0.39375,0.763817,-0.103153,17920154385607,-6.5918,2.88501,-15.9346
17920154507864,0.39375,0.763817,-0.103153,17920154469420,-6.5918,2.88501,-15.9346
17920154591622,0.39375,0.763817,-0.103153,17920154553215,-6.5918,2.88501,-15.9346
17920154675343,0.39375,0.763817,-0.103153,17920154636936,-6.5918,2.88501,-15.9346
17920154759304,0.39375,0.763817,-0.103153,17920154720750,-6.5918,2.88501,-15.9346
17920154843174,0.39375,0.763817,-0.103153,17920154804674,-6.5918,2.88501,-15.9346
17920154926969,0.39375,0.763817,-0.103153,17920154888543,-6.5918,2.88501,-15.9346
17920155011282,0.39375,0.763817,-0.103153,17920154972857,-6.5918,2.88501,-15.9346
17920155094984,0.39375,0.763817,-0.103153,17920155056559,-6.5918,2.88501,-15.9346
17920155178761,0.39375,0.763817,-0.103153,17920155140354,-6.5918,2.88501,-15.9346
17920155262611,0.39375,0.763817,-0.103153,17920155224186,-6.5918,2.88501,-15.9346
17920155346481,0.39375,0.763817,-0.103153,17920155308055,-6.5918,2.88501,-15.9346
17920155430183,0.39375,0.763817,-0.103153,17920155391832,-6.5918,2.88501,-15.9346
17920155513848,0.39375,0.763817,-0.103153,17920155475479,-6.5918,2.88501,-15.9346
17920155597717,0.39375,0.763817,-0.103153,17920155559255,-6.5918,2.88501,-15.9346
17920155681457,0.39375,0.763817,-0.103153,17920155643087,-6.5918,2.88501,-15.9346
17920155765252,0.39375,0.763817,-0.103153,17920155726808,-6.5918,2.88501,-15.9346
17920155849269,0.39375,0.763817,-0.103153,17920155810807,-6.5918,2.88501,-15.9346
17920155933231,0.39375,0.763817,-0.103153,17920155894750,-6.5918,2.88501,-15.9346
17920156239763,0.149602,-1.2504,-0.0421155,17920156198838,-6.5918,2.88501,-15.9346
17920156324336,0.149602,-1.2504,-0.0421155,17920156285929,-6.5918,2.88501,-15.9346
17920156408075,0.149602,-1.2504,-0.0421155,17920156369668,-6.5918,2.88501,-15.9346
17920156491759,0.149602,-1.2504,-0.0421155,17920156453352,-6.5918,2.88501,-15.9346
17920156575572,0.149602,-1.2504,-0.0421155,17920156537203,-6.5918,2.88501,-15.9346
17920156659312,0.149602,-1.2504,-0.0421155,17920156620831,-6.5918,2.88501,-15.9346
17920156743570,0.149602,-1.2504,-0.0421155,17920156705145,-6.5918,2.88501,-15.9346
17920156827383,0.149602,-1.2504,-0.0421155,17920156788903,-6.5918,2.88501,-15.9346
17920156911030,0.149602,-1.2504,-0.0421155,17920156872660,-6.5918,2.88501,-15.9346
17920156994844,0.149602,-1.2504,-0.0421155,17920156956474,-6.5918,2.88501,-15.9346
17920157078528,0.149602,-1.2504,-0.0421155,17920157040139,-6.5918,2.88501,-15.9346
17920157162100,0.149602,-1.2504,-0.0421155,17920157123712,-6.5918,2.88501,-15.9346
17920157245729,0.149602,-1.2504,-0.0421155,17920157207359,-6.5918,2.88501,-15.9346
17920157329431,0.149602,-1.2504,-0.0421155,17920157291024,-6.5918,2.88501,-15.9346
17920157413152,0.149602,-1.2504,-0.0421155,17920157374690,-6.5918,2.88501,-15.9346
17920157496817,0.149602,-1.2504,-0.0421155,17920157458355,-6.5918,2.88501,-15.9346
17920157580557,0.149602,-1.2504,-0.0421155,17920157542113,-6.5918,2.88501,-15.9346
17920157664259,0.149602,-1.2504,-0.0421155,17920157625834,-6.5918,2.88501,-15.9346
17920157747925,0.149602,-1.2504,-0.0421155,17920157709481,-6.5918,2.88501,-15.9346
17920157831646,0.149602,-1.2504,-0.0421155,17920157793202,-6.5918,2.88501,-15.9346
17920157915274,0.149602,-1.2504,-0.0421155,17920157876849,-6.5918,2.88501,-15.9346
17920157998921,0.149602,-1.2504,-0.0421155,17920157960458,-6.5918,2.88501,-15.9346
17920158082531,0.149602,-1.2504,-0.0421155,17920158044068,-6.5918,2.88501,-15.9346
17920158166122,0.149602,-1.2504,-0.0421155,17920158127659,-6.5918,2.88501,-15.9346
17920158249695,0.149602,-1.2504,-0.0421155,17920158211306,-6.5918,2.88501,-15.9346
17920158333286,0.149602,-1.2504,-0.0421155,17920158294824,-6.5918,2.88501,-15.9346
17920158416877,0.149602,-1.2504,-0.0421155,17920158378452,-6.5918,2.88501,-15.9346
17920158500413,0.149602,-1.2504,-0.0421155,17920158462006,-6.5918,2.88501,-15.9346
17920158584689,0.149602,-1.2504,-0.0421155,17920158545727,-6.5918,2.88501,-15.9346
17920158668373,0.149602,-1.2504,-0.0421155,17920158630003,-6.5918,2.88501,-15.9346
17920158752002,0.149602,-1.2504,-0.0421155,17920158713613,-6.5918,2.88501,-15.9346
17920158835630,0.149602,-1.2504,-0.0421155,17920158797205,-6.5918,2.88501,-15.9346
17920158919147,0.149602,-1.2504,-0.0421155,17920158880740,-6.5918,2.88501,-15.9346
17920159002738,0.149602,-1.2504,-0.0421155,17920158964313,-6.5918,2.88501,-15.9346
17920159086552,0.149602,-1.2504,-0.0421155,17920159048145,-6.5918,2.88501,-15.9346
17920159170273,0.149602,-1.2504,-0.0421155,17920159131810,-6.5918,2.88501,-15.9346
17920159253846,0.149602,-1.2504,-0.0421155,17920159215439,-6.5918,2.88501,-15.9346
17920159337344,0.149602,-1.2504,-0.0421155,17920159298938,-6.5918,2.88501,-15.9346
17920159420899,0.149602,-1.2504,-0.0421155,17920159382455,-6.5918,2.88501,-15.9346
17920159504657,0.149602,-1.2504,-0.0421155,17920159466231,-6.5918,2.88501,-15.9346
17920159588174,0.149602,-1.2504,-0.0421155,17920159549822,-6.5918,2.88501,-15.9346
17920159671765,0.149602,-1.2504,-0.0421155,17920159633340,-6.5918,2.88501,-15.9346
17920159755430,0.149602,-1.2504,-0.0421155,17920159716987,-6.5918,2.88501,-15.9346
17920159839022,0.149602,-1.2504,-0.0421155,17920159800633,-6.5918,2.88501,-15.9346
17920159922613,0.149602,-1.2504,-0.0421155,17920159884206,-6.5918,2.88501,-15.9346
17920160020278,0.149602,-1.2504,-0.0421155,17920159967779,-6.5918,2.88501,-15.9346
17920160117277,0.149602,-1.2504,-0.0421155,17920160077814,-6.5918,2.88501,-15.9346
17920160201294,0.149602,-1.2504,-0.0421155,17920160162850,-6.5918,2.88501,-15.9346
17920160285496,0.149602,-1.2504,-0.0421155,17920160247034,-6.5918,2.88501,-15.9346
17920160369236,0.149602,-1.2504,-0.0421155,17920160330792,-6.5918,2.88501,-15.9346
17920160453123,0.149602,-1.2504,-0.0421155,17920160414642,-6.5918,2.88501,-15.9346
17920160536826,0.149602,-1.2504,-0.0421155,17920160498345,-6.5918,2.88501,-15.9346
17920160620584,0.149602,-1.2504,-0.0421155,17920160582066,-6.5918,2.88501,-15.9346
17920160704230,0.149602,-1.2504,-0.0421155,17920160665805,-6.5918,2.88501,-15.9346
17920160787859,0.149602,-1.2504,-0.0421155,17920160749508,-6.5918,2.88501,-15.9346
17920160871432,0.149602,-1.2504,-0.0421155,17920160833006,-6.5918,2.88501,-15.9346
17920160955097,0.149602,-1.2504,-0.0421155,17920160916635,-6.5918,2.88501,-15.9346
17920161038633,0.149602,-1.2504,-0.0421155,17920161000226,-6.5918,2.88501,-15.9346
17920161122205,0.149602,-1.2504,-0.0421155,17920161083836,-6.5918,2.88501,-15.9346
17920161205815,0.149602,-1.2504,-0.0421155,17920161167408,-6.5918,2.88501,-15.9346
17920161289462,0.149602,-1.2504,-0.0421155,17920161251055,-6.5918,2.88501,-15.9346
17920161373072,0.149602,-1.2504,-0.0421155,17920161334665,-6.5918,2.88501,-15.9346
17920161456737,0.149602,-1.2504,-0.0421155,17920161418349,-6.5918,2.88501,-15.9346
17920161540866,0.149602,-1.2504,-0.0421155,17920161502237,-6.5918,2.88501,-15.9346
17920161624846,0.149602,-1.2504,-0.0421155,17920161586439,-6.5918,2.88501,-15.9346
17920161708381,0.149602,-1.2504,-0.0421155,17920161669956,-6.5918,2.88501,-15.9346
17920161792010,0.149602,-1.2504,-0.0421155,17920161753603,-6.5918,2.88501,-15.9346
17920161875694,0.149602,-1.2504,-0.0421155,17920161837250,-6.5918,2.88501,-15.9346
17920161959470,0.149602,-1.2504,-0.0421155,17920161921045,-6.5918,2.88501,-15.9346
17920162043210,0.149602,-1.2504,-0.0421155,17920162004729,-6.5918,2.88501,-15.9346
17920162126708,0.149602,-1.2504,-0.0421155,17920162088301,-6.5918,2.88501,-15.9346
17920162210300,0.149602,-1.2504,-0.0421155,17920162171837,-6.5918,2.88501,-15.9346
17920162293891,0.149602,-1.2504,-0.0421155,17920162255540,-6.5918,2.88501,-15.9346
17920162377593,0.149602,-1.2504,-0.0421155,17920162339094,-6.5918,2.88501,-15.9346
17920162461425,0.149602,-1.2504,-0.0421155,17920162422685,-6.5918,2.88501,-15.9346
17920162545054,0.149602,-1.2504,-0.0421155,17920162506554,-6.5918,2.88501,-15.9346
17920162628571,0.149602,-1.2504,-0.0421155,17920162590164,-6.5918,2.88501,-15.9346
17920162712162,0.149602,-1.2504,-0.0421155,17920162673718,-6.5918,2.88501,-15.9346
17920162795753,0.149602,-1.2504,-0.0421155,17920162757328,-6.5918,2.88501,-15.9346
17920162879289,0.149602,-1.2504,-0.0421155,17920162840882,-6.5918,2.88501,-15.9346
17920162963029,0.149602,-1.2504,-0.0421155,17920162924603,-6.5918,2.88501,-15.9346
17920163046527,0.149602,-1.2504,-0.0421155,17920163008102,-6.5918,2.88501,-15.9346
17920163130211,0.149602,-1.2504,-0.0421155,17920163091823,-6.5918,2.88501,-15.9346
17920163213840,0.149602,-1.2504,-0.0421155,17920163175396,-6.5918,2.88501,-15.9346
17920163297542,0.149602,-1.2504,-0.0421155,17920163259117,-6.5918,2.88501,-15.9346
17920163381133,0.149602,-1.2504,-0.0421155,17920163342708,-6.5918,2.88501,-15.9346
17920163465095,0.149602,-1.2504,-0.0421155,17920163426614,-6.5918,2.88501,-15.9346
17920163548686,0.149602,-1.2504,-0.0421155,17920163510224,-6.5918,2.88501,-15.9346
17920163632296,0.149602,-1.2504,-0.0421155,17920163593852,-6.5918,2.88501,-15.9346
17920163716035,0.149602,-1.2504,-0.0421155,17920163677573,-6.5918,2.88501,-15.9346
17920163799571,0.149602,-1.2504,-0.0421155,17920163761146,-6.5918,2.88501,-15.9346
17920163883070,0.149602,-1.2504,-0.0421155,17920163844700,-6.5918,2.88501,-15.9346
17920163966494,0.149602,-1.2504,-0.0421155,17920163928162,-6.5918,2.88501,-15.9346
17920164062123,0.149602,-1.2504,-0.0421155,17920164021605,-6.5918,2.88501,-15.9346
17920164160491,0.149602,-1.2504,-0.0421155,17920164122048,-6.5918,2.88501,-15.9346
17920164244342,0.149602,-1.2504,-0.0421155,17920164205972,-6.5918,2.88501,-15.9346
17920164328174,0.149602,-1.2504,-0.0421155,17920164289675,-6.5918,2.88501,-15.9346
17920164412284,0.149602,-1.2504,-0.0421155,17920164373859,-6.5918,2.88501,-15.9346
17920164675372,0.149602,-1.2504,-0.0421155,17920164635095,-6.5918,2.88501,-15.9346
17920164762093,0.149602,-1.2504,-0.0421155,17920164723612,-6.5918,2.88501,-15.9346
17920164845944,0.149602,-1.2504,-0.0421155,17920164807481,-6.5918,2.88501,-15.9346
17920164929665,0.149602,-1.2504,-0.0421155,17920164891276,-6.5918,2.88501,-15.9346
17920165013367,0.149602,-1.2504,-0.0421155,17920164974905,-6.5918,2.88501,-15.9346
17920165097162,0.149602,-1.2504,-0.0421155,17920165058755,-6.5918,2.88501,-15.9346
17920165180920,0.149602,-1.2504,-0.0421155,17920165142476,-6.5918,2.88501,-15.9346
17920165264641,0.149602,-1.2504,-0.0421155,17920165226234,-6.5918,2.88501,-15.9346
17920165348380,0.149602,-1.2504,-0.0421155,17920165309974,-6.5918,2.88501,-15.9346
17920165432249,0.149602,-1.2504,-0.0421155,17920165393806,-6.5918,2.88501,-15.9346
17920165515989,0.149602,-1.2504,-0.0421155,17920165477508,-6.5918,2.88501,-15.9346
17920165599802,0.149602,-1.2504,-0.0421155,17920165561322,-6.5918,2.88501,-15.9346
17920165683708,0.149602,-1.2504,-0.0421155,17920165645246,-6.5918,2.88501,-15.9346
17920165767578,0.149602,-1.2504,-0.0421155,17920165729097,-6.5918,2.88501,-15.9346
17920165851336,0.149602,-1.2504,-0.0421155,17920165812892,-6.5918,2.88501,-15.9346
17920165935186,0.149602,-1.2504,-0.0421155,17920165896724,-6.5918,2.88501,-15.9346
17920166018963,0.149602,-1.2504,-0.0421155,17920165980482,-6.5918,2.88501,-15.9346
17920166103035,0.149602,-1.2504,-0.0421155,17920166064480,-6.5918,2.88501,-15.9346
17920166186701,0.149602,-1.2504,-0.0421155,17920166148275,-6.5918,2.88501,-15.9346
17920166270255,-0.338694,-1.98285,-0.0421155,17920166231830,-6.5918,2.88501,-15.9346
17920166353902,-0.338694,-1.98285,-0.0421155,17920166315458,-6.5918,2.88501,-15.9346
17920166437475,-0.338694,-1.98285,-0.0421155,17920166399123,-6.5918,2.88501,-15.9346
17920166521362,-0.338694,-1.98285,-0.0421155,17920166482715,-6.5918,2.88501,-15.9346
17920166605009,-0.338694,-1.98285,-0.0421155,17920166566602,-6.5918,2.88501,-15.9346
17920166688711,-0.338694,-1.98285,-0.0421155,17920166650175,-6.5918,2.88501,-15.9346
17920166772284,-0.338694,-1.98285,-0.0421155,17920166733859,-6.5918,2.88501,-15.9346
17920166855968,-0.338694,-1.98285,-0.0421155,17920166817524,-6.5918,2.88501,-15.9346
17920166939559,-0.338694,-1.98285,-0.0421155,17920166901208,-6.5918,2.88501,-15.9346
17920167023169,-0.338694,-1.98285,-0.0421155,17920166984725,-6.5918,2.88501,-15.9346
17920167106872,-0.338694,-1.98285,-0.0421155,17920167068465,-6.5918,2.88501,-15.9346
17920167190500,-0.338694,-1.98285,-0.0421155,17920167152075,-6.5918,2.88501,-15.9346
17920167274184,-0.338694,-1.98285,-0.0421155,17920167235684,-6.5918,2.88501,-15.9346
17920167358090,-0.338694,-1.98285,-0.0421155,17920167319683,-6.5918,2.88501,-15.9346
17920167441774,-0.338694,-1.98285,-0.0421155,17920167403330,-6.5918,2.88501,-15.9346
17920167525421,-0.338694,-1.98285,-0.0421155,17920167486995,-6.5918,2.88501,-15.9346
17920167609012,-0.338694,-1.98285,-0.0421155,17920167570605,-6.5918,2.88501,-15.9346
17920167693011,-0.338694,-1.98285,-0.0421155,17920167654567,-6.5918,2.88501,-15.9346
17920167777380,-0.338694,-1.98285,-0.0421155,17920167738954,-6.5918,2.88501,-15.9346
17920167861063,-0.338694,-1.98285,-0.0421155,17920167822638,-6.5918,2.88501,-15.9346
17920167944821,-0.338694,-1.98285,-0.0421155,17920167906415,-6.5918,2.88501,-15.9346
17920168053172,-0.338694,-1.98285,-0.0421155,17920167989969,-6.5918,2.88501,-15.9346
17920168154448,-0.338694,-1.98285,-0.0421155,17920168114708,-6.5918,2.88501,-15.9346
17920168238669,-0.338694,-1.98285,-0.0421155,17920168200058,-6.5918,2.88501,-15.9346
17920168322260,-0.338694,-1.98285,-0.0421155,17920168283835,-6.5918,2.88501,-15.9346
17920168405907,-0.338694,-1.98285,-0.0421155,17920168367463,-6.5918,2.88501,-15.9346
17920168489498,-0.338694,-1.98285,-0.0421155,17920168451110,-6.5918,2.88501,-15.9346
17920168573071,-0.338694,-1.98285,-0.0421155,17920168534646,-6.5918,2.88501,-15.9346
17920168656736,-0.338694,-1.98285,-0.0421155,17920168618348,-6.5918,2.88501,-15.9346
17920168741291,-0.338694,-1.98285,-0.0421155,17920168702736,-6.5918,2.88501,-15.9346
17920168824919,-0.338694,-1.98285,-0.0421155,17920168786475,-6.5918,2.88501,-15.9346
17920168908677,-0.338694,-1.98285,-0.0421155,17920168870214,-6.5918,2.88501,-15.9346
17920168992324,-0.338694,-1.98285,-0.0421155,17920168953898,-6.5918,2.88501,-15.9346
17920169075933,-0.338694,-1.98285,-0.0421155,17920169037564,-6.5918,2.88501,-15.9346
17920169159543,-0.338694,-1.98285,-0.0421155,17920169121192,-6.5918,2.88501,-15.9346
17920169243468,-0.338694,-1.98285,-0.0421155,17920169204987,-6.5918,2.88501,-15.9346
17920169327170,-0.338694,-1.98285,-0.0421155,17920169288745,-6.5918,2.88501,-15.9346
17920169411058,-0.338694,-1.98285,-0.0421155,17920169372633,-6.5918,2.88501,-15.9346
17920169494612,-0.338694,-1.98285,-0.0421155,17920169456205,-6.5918,2.88501,-15.9346
17920169578185,-0.338694,-1.98285,-0.0421155,17920169539797,-6.5918,2.88501,-15.9346
17920169661739,-0.338694,-1.98285,-0.0421155,17920169623314,-6.5918,2.88501,-15.9346
17920169745479,-0.338694,-1.98285,-0.0421155,17920169707109,-6.5918,2.88501,-15.9346
17920169829051,-0.338694,-1.98285,-0.0421155,17920169790682,-6.5918,2.88501,-15.9346
17920169912865,-0.338694,-1.98285,-0.0421155,17920169874384,-6.5918,2.88501,-15.9346
17920169996641,-0.338694,-1.98285,-0.0421155,17920169958235,-6.5918,2.88501,-15.9346
17920170080325,-0.338694,-1.98285,-0.0421155,17920170041844,-6.5918,2.88501,-15.9346
17920170163879,-0.338694,-1.98285,-0.0421155,17920170125436,-6.5918,2.88501,-15.9346
17920170247656,-0.338694,-1.98285,-0.0421155,17920170209231,-6.5918,2.88501,-15.9346
17920170331377,-0.338694,-1.98285,-0.0421155,17920170292933,-6.5918,2.88501,-15.9346
17920170415283,-0.338694,-1.98285,-0.0421155,17920170376654,-6.5918,2.88501,-15.9346
17920170498985,-0.338694,-1.98285,-0.0421155,17920170460560,-6.5918,2.88501,-15.9346
17920170582891,-0.338694,-1.98285,-0.0421155,17920170544448,-6.5918,2.88501,-15.9346
17920170667038,-0.338694,-1.98285,-0.0421155,17920170628298,-6.5918,2.88501,-15.9346
17920170750981,-0.338694,-1.98285,-0.0421155,17920170712593,-6.5918,2.88501,-15.9346
17920170834647,-0.338694,-1.98285,-0.0421155,17920170796221,-6.5918,2.88501,-15.9346
17920170918405,-0.338694,-1.98285,-0.0421155,17920170879868,-6.5918,2.88501,-15.9346
17920171002052,-0.338694,-1.98285,-0.0421155,17920170963700,-6.5918,2.88501,-15.9346
17920171085847,-0.338694,-1.98285,-0.0421155,17920171047366,-6.5918,2.88501,-15.9346
17920171169382,-0.338694,-1.98285,-0.0421155,17920171130976,-6.5918,2.88501,-15.9346
17920171253103,-0.338694,-1.98285,-0.0421155,17920171214641,-6.5918,2.88501,-15.9346
17920171336658,-0.338694,-1.98285,-0.0421155,17920171298288,-6.5918,2.88501,-15.9346
17920171420249,-0.338694,-1.98285,-0.0421155,17920171381786,-6.5918,2.88501,-15.9346
17920171503729,-0.338694,-1.98285,-0.0421155,17920171465322,-6.5918,2.88501,-15.9346
17920171587524,-0.338694,-1.98285,-0.0421155,17920171548913,-6.5918,2.88501,-15.9346
17920171671245,-0.338694,-1.98285,-0.0421155,17920171632727,-6.5918,2.88501,-15.9346
17920171755151,-0.338694,-1.98285,-0.0421155,17920171716763,-6.5918,2.88501,-15.9346
17920171838761,-0.338694,-1.98285,-0.0421155,17920171800373,-6.5918,2.88501,-15.9346
17920171922426,-0.338694,-1.98285,-0.0421155,17920171883982,-6.5918,2.88501,-15.9346
17920172030128,-0.338694,-1.98285,-0.0421155,17920171967648,-6.5918,2.88501,-15.9346
17920172133515,-0.338694,-1.98285,-0.0421155,17920172094146,-6.5918,2.88501,-15.9346
17920172217459,-0.338694,-1.98285,-0.0421155,17920172179015,-6.5918,2.88501,-15.9346
17920172301198,-0.338694,-1.98285,-0.0421155,17920172262791,-6.5918,2.88501,-15.9346
17920172385067,-0.338694,-1.98285,-0.0421155,17920172346586,-6.5918,2.88501,-15.9346
17920172468918,-0.338694,-1.98285,-0.0421155,17920172430363,-6.5918,2.88501,-15.9346
17920172552361,-0.338694,-1.98285,-0.0421155,17920172514010,-6.5918,2.88501,-15.9346
17920172635989,-0.338694,-1.98285,-0.0421155,17920172597545,-6.5918,2.88501,-15.9346
17920172719636,-0.338694,-1.98285,-0.0421155,17920172681211,-6.5918,2.88501,-15.9346
17920172803487,-0.338694,-1.98285,-0.0421155,17920172765135,-6.5918,2.88501,-15.9346
17920173079630,-0.338694,-1.98285,-0.0421155,17920173038687,-6.5918,2.88501,-15.9346
17920173166962,-0.338694,-1.98285,-0.0421155,17920173128500,-6.5918,2.88501,-15.9346
17920173250739,-0.338694,-1.98285,-0.0421155,17920173212295,-6.5918,2.88501,-15.9346
17920173334534,-0.338694,-1.98285,-0.0421155,17920173296071,-6.5918,2.88501,-15.9346
17920173418162,-0.338694,-1.98285,-0.0421155,17920173379718,-6.5918,2.88501,-15.9346
17920173501939,-0.338694,-1.98285,-0.0421155,17920173463476,-6.5918,2.88501,-15.9346
17920173585752,-0.338694,-1.98285,-0.0421155,17920173547271,-6.5918,2.88501,-15.9346
17920173669380,-0.338694,-1.98285,-0.0421155,17920173630918,-6.5918,2.88501,-15.9346
17920173753046,-0.338694,-1.98285,-0.0421155,17920173714639,-6.5918,2.88501,-15.9346
17920173836545,-0.338694,-1.98285,-0.0421155,17920173798156,-6.5918,2.88501,-15.9346
