Time,xQTM,yQTM,zQTM,xCV,yCV,zCV
2.2845020659879083,0.33713017,0.10787126,1.0942175600000001,0.32204605947586223,-0.08256587331826973,1.0635251611289875
2.301300036997418,0.33705192,0.10875495999999998,1.08640409,0.3239907389826708,-0.08436317784257705,1.06417843502604
2.3180790609912947,0.33680234,0.10909231999999999,1.08254895,0.32272981676976487,-0.0840190110000305,1.0545077225294732
2.3349078869941877,0.33578665,0.10954510999999999,1.07507356,0.32464966086012553,-0.08579967345810315,1.0551217693788275
2.35171057099069,0.33392016,0.10996847999999998,1.0679742700000001,0.3254304945892563,-0.08632344554191686,1.0563157050761245
2.3684700509911636,0.33239724000000004,0.10996370999999999,1.06476303,0.32540585163685937,-0.0881506256868002,1.0565502840203245
2.385268998987158,0.32880881,0.10979979999999999,1.0588160500000001,0.2664143888986078,-0.07203667077622204,0.8697643845089383
2.4020866979990387,0.32477926,0.10952377999999999,1.05331473,0.3143798845429066,-0.08555644250018747,1.0315214794316108
2.4188568809913704,0.3225616,0.10930905999999999,1.05079464,0.3092464286927736,-0.08624385796415714,1.0229874757469317
2.4357657599903177,0.31744202,0.10877403999999999,1.0463522,0.29950237546992137,-0.08377149793590662,1.0003941441024033
2.452452767000068,0.31140068,0.10812349999999998,1.04279925,0.3019922173162525,-0.08609300838868583,1.0211770410088632
2.469231711991597,0.30807351,0.10783404999999999,1.0412887,0.29609082396745234,-0.0849291702579375,1.0140541003896022
2.486143775997334,0.3011775,0.10702872,1.0389299300000001,0.2937725982157182,-0.08597260276513755,1.0263506767132664
2.5028320109995548,0.29358711,0.10610633,1.0375039300000002,0.28989408406647077,-0.08518406511250351,1.0320107910358727
2.519689042994287,0.28946500000000003,0.10559631,1.03720647,0.27828773854877004,-0.0833085643197618,1.0144872418236683
2.536421012991923,0.28044086,0.10499519999999998,1.03706709,0.2703207893126479,-0.0836959800091548,1.0122725463351185
2.553246676994604,0.27076331,0.10375146999999998,1.0378987100000001,0.27047643758234385,-0.08445231492022859,1.0437976901591752
2.5700393709994387,0.26117111,0.10223871999999999,1.0394762100000001,0.25748923754656117,-0.08163393134793057,1.0246052311813338
2.5868872909923084,0.25631006,0.10149047,1.04058267,0.2667380022371316,-0.08640057852559753,1.1008633159375096
2.6036881569889374,0.24642851,0.09977141999999999,1.04363194,0.24036751816538182,-0.0801420650821586,1.0269572793046469
2.6204319690004922,0.23648531,0.09792937999999998,1.04747838,0.23641847974470157,-0.08086046307423818,1.052518744333901
2.6372655619925354,0.23147783,0.09700112,1.0496345,0.22573541299334784,-0.07902064309366125,1.0510527462706853
2.654025127994828,0.22185065,0.09487390999999999,1.0543005600000002,0.2178170118533806,-0.07742882763286996,1.0586822159758464
2.670823164997273,0.21109186000000002,0.09295125999999998,1.0600886200000001,0.21181342060390612,-0.07835564484143384,1.0823197728053522
2.687622855999507,0.20400308,0.09213611999999999,1.06439345,0.20287052761072027,-0.07619606865675974,1.0904668555754287
2.704414131992962,0.19543581000000002,0.08974029,1.06894562,0.19426460070264318,-0.07533781689458623,1.0974483736880392
2.721187094997731,0.18420568,0.08764490999999999,1.07686346,0.18123599355828174,-0.07237363344439612,1.0868286330916466
2.738014893999207,0.1789341,0.08640968999999998,1.08110638,0.17386151071293074,-0.07170685330040855,1.1109378302988853
2.7548104349989444,0.16817888,0.08399685999999998,1.09039815,0.16495444076764496,-0.07057989913752932,1.1217516339655416
2.7716597219987307,0.15766583,0.08168721999999999,1.09998166,0.15802965857553122,-0.06990557409976499,1.148312377387306
2.7884037859912496,0.15149549,0.08081074999999999,1.10601038,0.14490667355887796,-0.06630144713808282,1.1270448953737027
2.8052066859963816,0.14210537,0.07852912,1.1154731400000002,0.13618650553331912,-0.06377375062264061,1.131385607339528
2.822054799995385,0.192,0.144,1.564,0.12783832032559397,-0.0619032884516496,1.1397568201546737
2.838813972994103,0.192,0.144,1.564,0.1185025486577605,-0.05957875388336565,1.1310755765323945
2.855649295990588,0.192,0.144,1.564,0.11482904376613721,-0.058956942885558805,1.1740646158742956
2.8724253109976416,0.192,0.144,1.564,0.10798445083162196,-0.05776149567762767,1.1889296615769318
2.8892073559982236,0.192,0.144,1.564,0.09885901219112213,-0.05510780693091721,1.1645431613697637
2.9060361179872416,0.192,0.144,1.564,0.09423508598904129,-0.055354703135173045,1.2002029542720116
2.922822645996348,0.192,0.144,1.564,0.08520084636729856,-0.05219409312822768,1.1843884113520278
2.939678319991799,0.192,0.144,1.564,0.08095074712542544,-0.051242388096549615,1.2078050567649603
2.9564353819878306,0.192,0.144,1.564,0.07506572853971331,-0.04975899322758915,1.2211852403875312
2.9732356530003017,0.192,0.144,1.564,0.06781531894673246,-0.04729470408654325,1.2210527945799117
2.990034527989337,0.192,0.144,1.564,0.06179296516689397,-0.04528501559661978,1.220912402119487
3.0068285719898995,0.192,0.144,1.564,0.05629400043274272,-0.04357843428231625,1.2434254680248198
3.023632568991161,0.192,0.144,1.564,0.050722929767495546,-0.042761235997474466,1.251407207462797
3.0403878769866424,0.192,0.144,1.564,0.04270445149565026,-0.03988155925547744,1.2576698358951564
3.057186293997802,0.192,0.144,1.564,0.03633307072739962,-0.036594876510128604,1.2512450378738134
3.073988146992633,0.192,0.144,1.564,0.029267921006624953,-0.03408253900914587,1.2890835261113895
3.090779335994739,0.192,0.144,1.564,0.022072725690354695,-0.032398226661364944,1.2890110172072864
3.107667983000283,0.027273820000000004,0.04355142999999999,1.2535518,0.013605462886125992,-0.028166931580327743,1.2890024681649557
3.124388458993053,0.018082690000000012,0.03899093999999999,1.2619895,0.00610314183771648,-0.024976996310180605,1.3107994605626414
3.1411898219957948,0.00908855,0.03433308999999998,1.26917717,-0.002496720655134351,-0.02107543280792269,1.3025293249629866
3.157979832991259,0.00377791999999999,0.03178766999999999,1.27314254,-0.01161746451506309,-0.01701732560563966,1.3278525549049118
3.174781494992203,-0.0061945999999999946,0.025869929999999985,1.28139946,-0.019510887838053964,-0.013022155082483786,1.308173571515354
3.1915721769910306,-0.015883520000000012,0.019931759999999993,1.28745362,-0.028277183123046393,-0.009317092549427327,1.31598060261107
3.2083858179976232,-0.02082840999999999,0.01699255999999999,1.29024902,-0.037086167474244786,-0.004472788046649541,1.3216999215562482
3.2251931479986524,-0.030944639999999995,0.011485899999999966,1.2951710300000001,-0.045992495853061206,0.001390368371719328,1.3391039369538515
3.2419887099968037,-0.040215379999999995,0.006536999999999987,1.29754162,-0.05396122296718728,0.006727137134475742,1.3056935112478463
3.2587880559876794,-0.04523362,0.003874339999999976,1.2992440900000002,-0.0636062967236896,0.010184166612833244,1.3395496824154247
3.2756349369883537,-0.054878780000000016,-0.0014305900000000094,1.30137418,-0.0727889404640079,0.015203353139275368,1.346727036925526
3.2924898069904884,-0.06430961000000002,-0.0070987900000000215,1.3029470600000002,-0.08062346994431206,0.020084439697160377,1.339637975091829
3.3093108359898906,-0.06866118999999998,-0.010333499999999995,1.30343453,-0.08706157837859452,0.024529853013262944,1.312379981947573
3.3260865949996514,-0.07839460000000004,-0.016181710000000016,1.30407765,-0.09656542599447858,0.029252091799714185,1.3317825342560683
3.342866712991963,-0.08802547999999999,-0.02192974000000003,1.30393866,-0.1076090375896566,0.034518527352256384,1.367992644686461
3.359706571995048,-0.08862252999999998,-0.025299900000000014,1.30309827,-0.11699886855477143,0.03935797681807713,1.3740937490890068
3.3764608049968956,-0.10197878999999999,-0.030280910000000022,1.3021541,-0.11987100549524489,0.042069878866376975,1.3187720224852582
3.393288687992026,0.192,0.144,1.564,-0.12951479711697267,0.0476914096908761,1.3284088008548869
3.4100797019927995,0.192,0.144,1.564,-0.13378924689719196,0.0505643673409663,1.3008808900997497
3.4268563289952,-0.12456153999999997,-0.04280707000000003,1.29416452,-0.14495679421717853,0.05647648051271492,1.3299807382628985
3.443696322996402,-0.13066002,-0.04694315000000002,1.28930927,-0.1489056252718083,0.05812100639035233,1.3022922625142597
3.4604700219933875,-0.13639108,-0.050612430000000014,1.28369395,-0.157380526155862,0.06176605811085869,1.3157489685215478
3.4772533229988767,-0.13946322,-0.05248857000000001,1.28059302,-0.16298278500639585,0.06499135239144278,1.3039915238352737
3.4940507379942574,-0.14607483,-0.055528870000000036,1.27393849,-0.16875967720149013,0.06740203891361467,1.299219602413158
3.5108532390004257,-0.15327294000000002,-0.05856547000000001,1.2668720800000002,-0.17528587478577812,0.06958285129399261,1.3001506629837782
3.5276887039944995,-0.15618227,-0.059538830000000015,1.26294854,-0.18036226670699598,0.0706573803212072,1.2908473861972338
3.544336814986309,-0.16088838,-0.06110931,1.25470397,-0.18384156389654382,0.0718655744947311,1.274387483023499
3.5611364749929635,-0.16575707999999995,-0.06239826000000001,1.24592269,-0.18797529467859123,0.07300275325671024,1.2671649976826214
3.5779434469877742,-0.16811148999999997,-0.06297434000000002,1.24136501,-0.191968572137993,0.0733289562429421,1.2513905242031473
3.594738816987956,-0.17245758,-0.06390883,1.2319731100000002,-0.19499276489783743,0.07310105460169836,1.2423233954886557
3.611551870999392,-0.17614125999999997,-0.06447114000000001,1.2223247400000001,-0.2015389340529284,0.07502418348251574,1.253403791595587
3.628332304986543,-0.17775186000000004,-0.06459157000000001,1.21743008,-0.20457076779979652,0.07492036129754535,1.2438740954499332
3.6451309749973007,-0.18032946,-0.06446344000000001,1.20751901,-0.20071305124170852,0.07311886521993625,1.2005470494005857
3.6619582999992417,-0.18245255,-0.06403487000000002,1.19682603,-0.20868760099400485,0.0747079932579401,1.227103961103684
3.6787529089924647,-0.18308070999999998,-0.06419353000000003,1.19247261,-0.20795355442661995,0.07370434941868625,1.202507756328986
3.6955541979987174,-0.18467342000000003,-0.06361359999999999,1.1817251800000002,-0.20790827673615547,0.07314485983895623,1.1855365245662313
3.71234293699672,-0.18536146999999997,-0.06237822000000001,1.17213348,-0.2060403715078326,0.07096228880375322,1.162311603919916
3.7291396759974305,-0.18546740999999994,-0.06236305,1.16712342,-0.17630270613768595,0.060262486376681156,0.9896861530582622
3.745940505992621,-0.18531182999999996,-0.06115471,1.15781915,-0.21221605897309706,0.07146800856123743,1.1824556984238956
3.7627245249896077,-0.18469529,-0.05957693000000003,1.14900866,-0.20999660750696506,0.06931790676948633,1.1621407615606743
3.779490426997654,-0.18408132,-0.058789410000000014,1.14512538,-0.20877173140421573,0.06749218261012198,1.1509517277232821
3.796332538986462,-0.18203091999999998,-0.05776244,1.13742977,-0.20980341775433917,0.06684713810319562,1.1610913990522276
3.8131330929900287,-0.18010258,-0.056334700000000015,1.1302752900000002,-0.20424140882849517,0.06413474085545759,1.1305453347868026
3.82992850599112,-0.17893403999999996,-0.05502556000000003,1.12688214,-0.20320525592610347,0.062115026219547634,1.1274697698370284
3.8467199969891226,-0.17651444,-0.05204667000000002,1.1206928,-0.1738191220756203,0.0512721728797425,0.9735668402920217
3.8635422169900266,-0.17282091000000005,-0.04855427000000001,1.11532457,-0.19798021077914318,0.056322023487741305,1.1165134124609293
3.880347066995455,-0.16920442000000002,-0.04484693000000001,1.11067876,-0.19242491686603327,0.0530836841448612,1.1029504188415755
3.8971514469885733,-0.16707075999999998,-0.042859570000000013,1.10872784,-0.19236577144992598,0.05079520167134146,1.1158490207956142
3.913909671988222,-0.16255576,-0.03876622000000002,1.1056203900000001,-0.188629619031623,0.04711511385257467,1.115424860231506
3.9307317349885125,-0.15793776000000004,-0.034668790000000005,1.10373212,-0.1876159728002205,0.044892498568964184,1.1367814393542741
3.947534797989647,-0.15557826999999996,-0.032575220000000016,1.10330959,-0.18198842864858672,0.04098660918545375,1.122409191674478
3.964327849986148,-0.15054964999999998,-0.028052010000000016,1.10354391,-0.17670374431107666,0.03704024309522995,1.1153070113537729
3.9811045649985317,-0.14507735,-0.024202710000000016,1.1053165200000001,-0.1726363991106791,0.03348710195326619,1.1184342381815562
3.9978878399997484,-0.14246622000000003,-0.022043710000000022,1.10644278,-0.16707794410086682,0.02980792775501282,1.1181077840948157
4.014752461996977,-0.13904086,-0.017645890000000025,1.10879692,-0.16403418350398702,0.027141619548608577,1.1350449049324165
4.031571391999023,-0.13365409,-0.013576450000000018,1.11305994,-0.15009064208518094,0.021043058668642704,1.0720594499706753
4.048310097990907,-0.13089432,-0.011538900000000019,1.11559169,-0.144754761821872,0.01751841957697267,1.0716521319565908
4.065133125986904,-0.12517963999999998,-0.00745403,1.12133133,-0.14116803210476386,0.015086891659466662,1.0847142559782723
4.081896201998461,-0.11817686999999999,-0.002373000000000014,1.12742891,-0.13578555895022684,0.011524038602197166,1.084401491563781
4.098716536987922,-0.11525896000000002,-0.00044247000000000036,1.13084866,-0.13436286589957305,0.009113309262258002,1.1172607995949495
4.115509459996247,-0.10957128,0.0025140999999999913,1.13873898,-0.12504716417556894,0.006183629359348929,1.083927414895645
4.132319855998503,-0.10403298999999999,0.006189609999999984,1.14606895,-0.12493821147371066,0.0038626236838361834,1.1355900040566744
4.1491084119916195,-0.09959499,0.011101840000000002,1.1494765,-0.12159489515938852,0.001128979383108038,1.1611447468610492
4.165911519987276,-0.09351917999999998,0.014430479999999968,1.15666215,-0.11088106033014314,-0.00279923352010912,1.120769701870733
4.182702531994437,-0.08616405999999999,0.01688287999999999,1.16444966,-0.11096108576642882,-0.005392363239937937,1.1863860428538666
4.199466393998591,-0.08259456999999998,0.018941999999999987,1.16793459,-0.09657956803592384,-0.008526887430904698,1.1200327203727873
4.216284147987608,-0.07545298,0.022962769999999993,1.17463703,-0.09503988985770398,-0.010955734060393515,1.1805079962080023
4.233104932995047,-0.06760732000000003,0.027210299999999993,1.18048459,-0.08870279488300774,-0.014992281191515232,1.1748726167620975
